@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
11pipe_k.cnf,1.0,89315.0,5584003.0,79604.0,5548259.0,0.121991357,0.006442381,24.18,0.014347564,0.939245786,0.24261679,0.0,1.0,0.416040455,3.6075e-05,2.970654382,2.5124e-05,0.003705844,0.254164819,0.0,0.967923992,0.971648404,0.4,3.6075e-05,6.636063687,5.41e-07,0.007762075,5.232507728,0.569973188,0.28278978,0.0,1.0,4.226605472,2.4458e-05,6.463624009,0.0,0.005047529,4.954114687,0.971555401,5.3764e-05,4.06070112,5.41e-07,0.006432649,9.72,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-0.0,20.58,111755050000000.0,-15232026000000.0,613670560000000.0,-3514595800000.0,2313922200000000.0,561521600000000.0,-5913162000000.0,147182220000000.0,1713152100000000.0,1918174400000000.0,143396810000000.0,-9043611000000.0,-13495130000000.0,317892000000000.0,-25456808000000.0,2251213300000000.0,-928832300000.0,-6644713000000.0,-6924631000000.0,-16481180000000.0,341814500000000.0,-13433627000000.0,-15364081000000.0,5430152000000000.0,-8399526300000.0,193911200000000.0,-29670477000000.0,1917965200000000.0,2133441800000000.0,-6758373000000.0,-21152911000000.0,-2917192400000.0,2672521400000000.0,3548076800000000.0,1946855500000000.0,31996164000000.0,-22982087000000.0,-1333607000000.0,-44822800000000.0,-17890858000000.0,-24954664000000.0,349477200000000.0,1336511400000000.0,1361029600000000.0,-28672050000000.0,-12888789000000.0,725419440000000.0,1774462000000000.0,-818204000000.0,-21365873000000.0,-33980615000000.0,106408620000000.0,-7791162400000.0,-17991255000000.0,-4756131000000.0,235554400000000.0,3080402600000000.0,1894472000000000.0,1371825800000000.0,3580249800000000.0,607613200000000.0,-14943635000000.0,2843632000000000.0,1211294000000000.0
transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-NOTKNOWN.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,119425150.0,-14969694.0,607396000.0,-3131256.2,2275641300.0,539079400.0,-5323753.5,128752900.0,1658745200.0,1886985100.0,152400260.0,-9191522.0,-13463434.0,329464130.0,-24799928.0,2208981800.0,-991857.9,-6472725.5,-6580124.0,-15626501.0,336299840.0,-12980480.0,-15084499.0,5304875500.0,-8070410.0,203899360.0,-28802838.0,1850600700.0,2097113300.0,-6707482.5,-20360286.0,-2430965.5,2650016300.0,3506732000.0,1912496600.0,-172869.11,-22593212.0,-1192892.6,-43906916.0,-17059622.0,-23949212.0,363377540.0,1302463400.0,1339848200.0,-28022350.0,-12405112.0,739153000.0,1719592700.0,-1230649.9,-20300968.0,-32972134.0,120751490.0,-7707042.5,-17484466.0,-4196951.0,257107840.0,2988310300.0,1853129500.0,1322185200.0,3496349700.0,577342460.0,-14739511.0,2761237000.0,1197384000.0
dated-10-13-u.cnf,1.0,180608.0,815261.0,49204.0,286487.0,2.670595887,1.845717258,1.96,0.171749503,0.355383258,1.069977295,0.0,1.0,1.335210242,5.2707e-05,0.404143137,4.0647e-05,0.000243883,0.974263884,0.0,0.610404661,0.917095715,0.02,5.2707e-05,0.45246552,2.0943e-05,0.000136132,2.762578341,0.246477397,0.157733031,0.0,0.777777778,3.105696693,3.4049e-05,0.442951638,1.0472e-05,9.7736e-05,2.523741395,0.76161222,5.1702e-05,0.466756794,1.3962e-05,0.000139622,2.82,7.0953e-05,0.579002186,1.0472e-05,0.000286226,3.493019581,0.153771596,0.636017782,0.026851852,0.611111111,3.243823013,4.22,-5.774753,-22.577692,578.50867,-2.5964346,2292.4326,278.28094,749.56055,-0.91938007,606.05133,869.18427,-9.454166,-7.2366056,-10.52105,-6.830201,-38.976,2628.0764,-9.710651,399.47034,-14.11753,-1.7053405,-4.028294,-23.41293,-1.4717604,5847.47,-17.879717,2176.3591,-15.682567,1138.9901,2167.2358,-16.240768,-26.955315,-7.936167,2192.8066,3324.2795,2452.7246,631.3869,-19.852058,-13.956933,-29.86951,-27.661835,-29.868765,247.53014,738.5797,869.5193,-20.463886,-5.044035,-1.2935423,3072.5925,-0.016386751,-15.112275,-41.9343,-4.6093383,-3.607997,-10.750032,1000.0218,1012.2526,3337.6038,1218.1836,-12.194425,3625.7024,1100.4741,-13.356552,4271.434,1379.7113
complete-500-0.1-1-9876543215001.cnf,1.0,1000.0,73331.0,1000.0,73331.0,0.0,0.0,0.36,0.013636798,0.642837033,0.7251162,0.0,1.0,1.391010625,0.017410972,1.313666648,0.002,0.072,1.67150538,0.0,0.681812603,0.681812603,0.0,0.017410972,0.938540382,0.000940939,0.046446932,5.478246047,0.457455906,0.385060637,0.0,0.874010554,3.072050552,0.001707941,0.219571237,0.000927302,0.002631902,4.479497292,0.688631002,0.007471656,0.013443816,0.007145682,0.007759338,0.22,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,29.04,296253650000.0,-40272237000.0,1716536000000.0,-9023501000.0,6236043000000.0,1467740600000.0,-13919233000.0,394058000000.0,4598625000000.0,5255703600000.0,440949670000.0,-25333324000.0,-36835230000.0,918804230000.0,-67537564000.0,6032462000000.0,-2665153000.0,-17737120000.0,-18692491000.0,-42549680000.0,993654100000.0,-35735880000.0,-41441554000.0,14477783000000.0,-22229737000.0,559695700000.0,-78859930000.0,5061526700000.0,5719169400000.0,-17965234000.0,-55323180000.0,-6620039700.0,7187026400000.0,9618800000000.0,5209411600000.0,-761659400.0,-61250396000.0,-2620527600.0,-119872390000.0,-46441310000.0,-65534970000.0,1001122700000.0,3534678400000.0,3673597000000.0,-75744690000.0,-33918497000.0,1988588700000.0,4733464000000.0,-3333288700.0,-56144300000.0,-89947550000.0,329451040000.0,-21202412000.0,-47358690000.0,-11134412000.0,656429800000.0,8173764000000.0,5039225000000.0,3588670000000.0,9599497000000.0,1609212400000.0,-40431845000.0,7530154000000.0,3213165000000.0
atco_enc2_opt2_10_21.cnf,1.0,9824.0,160531.0,6638.0,144050.0,0.479963845,0.114411663,0.46,0.046081222,0.583607797,0.467126468,0.0,1.0,1.9652097,0.0006804,0.429101792,0.000301296,0.003314251,1.881995972,0.0,0.092530371,0.354529677,0.02,0.0006804,1.773231677,1.3884e-05,0.007247484,4.369508933,0.365437654,0.279965776,0.0,1.0,4.114560472,0.000410689,1.931067146,6.942e-06,0.00440125,3.92201904,0.589934051,0.000331034,0.668570446,1.3884e-05,0.000951059,0.08,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,-481812.3,-381336.3,-150695.8,-852322.3,7912992.0,-93921.03,-359719.84,26656162.0,44226150.0,9155124.0,-984703.8,-4294.879,-577210.3,-291378.66,-878076.56,65305090.0,-24853.51,10780808.0,-256976.8,-309048.16,43945948.0,-699120.25,-236326.64,88235710.0,-198214.31,26578276.0,-898012.94,76622050.0,43415650.0,-352476.94,-1030136.1,11387748.0,19570418.0,54004116.0,24271248.0,-94483.03,-762158.56,-308254.6,-739299.9,-809906.4,-882835.0,56178092.0,16266172.0,-444714.38,-774508.1,-323592.7,-494321.66,86637040.0,-277754.84,-598799.56,-791451.56,-262787.88,-122585.32,-24036.04,-321823.62,12447666.0,61106304.0,12363952.0,11015944.0,136999620.0,50102588.0,4158282.0,123127730.0,76058616.0
manthey_DimacsSorter_36_4.cnf,1.0,4965.0,16282.0,2873.0,14058.0,0.728158719,0.158201736,0.04,0.20436762,0.28972347,1.178485955,0.0,1.0,1.389466392,0.000932366,0.438340155,0.000696136,0.008701706,1.104117819,0.0,0.589344146,0.858941528,-0.0,0.000932366,0.505722125,0.000497937,0.011594821,2.515127933,0.188600779,0.14977877,0.0,0.741935484,2.897490943,0.000605071,0.616897128,7.1134e-05,0.008678333,2.208511574,0.76184379,0.000819934,0.481811022,0.000426803,0.007326789,0.02,0.00119526,0.935002081,0.000355669,0.029733959,3.274420412,0.177106176,0.434219964,0.004807528,0.571428571,3.278212803,0.16,-0.3196845,-0.8624622,-1.3065033,-2.8848987,72.82081,8.249453,-2.4481263,147.97346,259.53363,97.11941,-4.0751905,-0.54938596,-1.0393991,-0.58580804,-4.509769,227.00015,-0.39844736,38.980587,-0.92554337,-0.47004268,138.74312,-3.0891407,-1.1796087,433.52325,-0.6273956,87.41332,-4.8493905,425.2969,93.72205,-1.2084081,-4.5233207,41.034355,208.24115,291.6619,233.89268,-0.9943434,-3.9331062,-1.3050435,-3.1934078,-3.242663,-3.9719555,178.12837,179.08968,-2.264266,-5.0084305,-0.67100203,-1.4219687,314.24805,-1.8298907,-1.6895545,-3.6891072,-0.98842245,-1.0845134,-0.7102988,-2.014824,62.148613,276.3144,69.03766,71.982056,666.25024,207.01047,21.505787,587.75977,429.34055
atco_enc1_opt2_20_12.cnf,1.0,171148.0,6595658.0,143059.0,6141803.0,0.196345564,0.073896053,11.48,0.023292672,0.5551386,0.599357502,0.0,1.0,1.131795457,2.2877e-05,0.45810949,1.398e-05,0.000174753,0.732693642,0.0,0.06482331,0.90017166,0.48,2.2877e-05,1.051275742,3.26e-07,0.000297958,4.97854616,0.356480161,0.33862614,0.0,1.0,3.916912744,1.2076e-05,1.53125688,1.63e-07,0.000290306,4.420344965,0.51542959,3.0473e-05,0.879322876,3.26e-07,0.000120649,24.36,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.18,83870980.0,-22192570.0,365015230.0,-12762843.0,2779196000.0,444251780.0,-11640926.0,387077500.0,2398424800.0,1756188300.0,-13812048.0,-11968471.0,-13330529.0,126211070.0,-35003550.0,3340572700.0,76541380.0,-4778597.5,-9083172.0,-18271758.0,669706560.0,-24508136.0,-15735419.0,6911012000.0,-12377632.0,820991400.0,-38775370.0,2759365400.0,3174252500.0,-11392754.0,-44462724.0,-4602882.5,2433520000.0,3809242600.0,2983625000.0,514028800.0,-32056548.0,-11025784.0,-57265810.0,-29163620.0,-44392620.0,701417700.0,1768892400.0,828804350.0,-41168516.0,-15015577.0,200913280.0,3231778800.0,50888576.0,-32237892.0,-47081044.0,-4694645.5,-4769313.0,-28995496.0,-13527006.0,439885570.0,4380091400.0,2586655200.0,1571526400.0,5938445300.0,1368695300.0,-13147704.0,5334560000.0,1937705000.0
mrpp_8x8#24_16.cnf,1.0,14534.0,115034.0,6946.0,81265.0,1.092427296,0.415541746,0.4,0.085473451,0.39909268,0.740578462,0.0,1.0,1.831588391,0.000570735,0.242175442,0.000287936,0.000863807,1.349486588,0.0,0.042515228,0.353583954,-0.0,0.000570735,0.608446492,7.3833e-05,0.00131668,3.905041067,0.273341719,0.172154758,0.0,0.782178218,3.83815895,0.000144432,0.470337308,2.4611e-05,0.000381468,2.693676753,0.321343752,0.000531394,0.308285163,6.1527e-05,0.000849074,0.08,0.001026619,0.402650006,3.6916e-05,0.002448779,4.769545205,0.362971888,0.314945884,0.036236119,0.733333333,3.635985124,14.26,-6.1275535,-3.2383697,484.221,-7.113864,1335.8445,59.047474,-10.013304,884.1933,406.2493,539.7282,-6.207701,-7.9614577,-0.2503216,-5.9471345,-4.455052,723.62494,71.23946,-6.0024815,-4.6893797,96.28205,716.8966,-8.049239,-2.8978703,1495.852,530.41156,79.469185,-18.55671,742.83496,753.16223,50.364124,-10.179297,819.0935,1068.3807,1121.33,7.0225463,-7.137084,-9.386906,629.3599,-9.198687,-7.148312,-14.543704,295.53107,80.95277,299.24008,-10.367855,-10.523991,812.7119,294.8998,-0.019550202,-5.5151815,-13.20006,18.66444,-0.45408788,-7.642259,-4.100371,-0.8730613,1120.6438,630.0851,857.97894,1642.2228,720.0801,-10.573038,1982.1774,1212.3737
mrpp_4x4#12_12.cnf,1.0,2672.0,16408.0,1197.0,11737.0,1.232247285,0.397972225,0.04,0.101985175,0.411294766,0.743889005,0.0,1.0,1.822695346,0.003252572,0.238199939,0.001670844,0.005012531,1.317697098,0.0,0.047030757,0.370452415,-0.0,0.003252572,0.623308978,0.000596405,0.007497657,3.524239449,0.272509024,0.155289928,0.0,0.724137931,3.489881242,0.00084681,0.486953368,0.000170401,0.001874414,2.607450066,0.327170486,0.002991489,0.330410413,0.000426003,0.004856437,-0.0,0.005945142,0.404696998,0.000255602,0.013802505,4.501647297,0.369863746,0.290393921,0.076576577,0.888888889,3.623906067,1.5,-0.93754745,-0.30864716,91.38392,-0.85634434,172.15549,24.729042,-1.3224156,149.24751,27.650892,40.691242,-0.5096826,-0.39711773,37.55477,-0.73220915,-0.2714975,61.51517,43.59336,-0.608079,-0.5421018,10.512654,81.76994,-0.76878744,-0.3007346,142.93169,89.76228,8.913151,-2.017927,96.05931,74.77638,8.865657,-0.8968751,75.952034,99.145546,92.03182,-0.20589048,-0.87059677,-0.6473528,95.70449,-0.9512306,-0.6520688,-1.7640798,35.688873,24.07418,-0.08481877,-1.1398742,-1.3083924,113.52753,10.921225,4.402722,-0.57338995,-1.3070899,5.372115,5.605417,-0.48332763,-0.66092634,-0.25910625,87.59075,31.840136,94.78987,151.27438,62.290035,-0.97003525,209.30862,124.11245
manthey_single-ordered-initialized-w42-b9.cnf,1.0,10395.0,83904.0,6651.0,70440.0,0.562922869,0.191141397,0.18,0.094420784,0.550995427,0.566058704,0.0,1.0,0.857875905,0.000550862,0.891412556,0.000300707,0.007367313,0.857956346,0.0,0.216638274,0.908546281,0.0,0.000550862,2.544459903,0.000127768,0.013586031,1.31966524,0.617429051,0.156451088,0.0,0.842931937,1.221568458,0.000262666,3.435789081,1.4196e-05,0.009199319,0.791362424,0.654542873,0.00060952,2.200698041,0.000141965,0.013032368,0.06,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,27819.164,-1815.9778,58036.44,-657.81085,269476.34,55441.016,-1094.7391,5810.997,191045.42,199106.2,1384.566,-1013.1982,-1381.4581,19659.22,-3032.484,245502.64,-138.17111,-851.3859,-523.0085,-2128.0261,16785.082,-1546.3878,-1686.7692,619324.25,-625.0461,6492.992,-3569.843,229271.75,254242.42,-878.2554,-2474.4417,-322.84125,340258.06,392047.3,224007.16,2956.3044,-2754.8481,-181.62291,-5219.618,-2078.834,-2999.7837,45034.875,167459.45,157368.72,-3672.766,-1592.8522,109492.79,169541.55,-12.64432,-2267.297,-4084.937,15831.457,-774.72003,-2368.2017,-963.2193,48033.04,374075.0,228594.16,182837.14,403021.2,69023.59,-1782.711,338442.03,148303.81
005-80-12.cnf,1.0,13408.0,478488.0,12701.0,307265.0,0.055664908,0.557248629,0.6,0.041335655,0.375467782,0.589605958,0.0,1.0,2.189775839,0.000453151,0.201208404,0.000157468,0.001102275,1.443605422,0.0,0.001129318,0.038061608,0.04,0.000453151,0.439955426,3.9054e-05,0.000881975,3.714489086,0.117450989,0.068599409,0.0,0.672727273,2.813350324,7.3724e-05,0.497324673,6.509e-06,0.000188762,3.281839884,0.193543033,6.3503e-05,0.418343534,1.6273e-05,0.000139944,0.24,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,-147.01231,-41.84744,-81.64254,-58.836777,2474.3235,14030.636,-207.7869,8482.94,10070.877,10389.042,-355.09402,-55.19724,-64.63037,-47.13058,-125.0743,19901.738,26843.584,-2.833088,2561.5935,2503.999,27082.414,-217.78859,-22.04084,415.27536,-80.985825,-67.80466,-380.0204,33595.33,-85.95318,-49.5576,-297.76108,18994.229,9560.413,3123.9214,-8.693593,-120.855896,-343.35788,6550.3545,-71.41877,-145.84029,-144.51054,17125.494,-30.776466,-329.74893,-285.62506,-66.91989,-188.09193,11940.615,-189.62312,-44.76511,-219.67578,-194.3305,-21.029797,-0.14535758,-156.9091,-80.10697,8128.822,-161.0209,6343.4883,32312.229,10813.712,9766.568,22275.643,39682.883
gss-22-s100.cnf,1.0,31616.0,95110.0,13864.0,57628.0,1.280438546,0.650412994,0.44,0.240577497,0.191856769,1.53987783,0.0,1.0,1.142642169,0.000215569,1.085142492,0.000144259,0.002380265,0.990912479,0.0,0.658603457,0.93858888,-0.0,0.000215569,0.796914174,0.000121469,0.001787326,2.479568604,0.184227521,0.154298082,0.0,0.777777778,2.38262329,0.000146712,0.933394634,5.2058e-05,0.001509683,1.878670981,0.890938433,0.000398668,0.75951928,6.9411e-05,0.002099674,0.24,0.000435972,0.913729009,8.6763e-05,0.003626709,3.787387851,0.172921625,0.463596014,0.018378002,0.527777778,3.2303215,1.78,16454.625,-966.4284,31924.02,-244.11235,120557.52,33007.047,-556.4593,8093.2314,96600.95,85093.445,-82.83992,-453.95358,-640.7215,13065.968,-1446.8696,123811.09,9285.656,-354.25565,-214.74973,-934.6072,5803.75,-777.50977,-737.805,300569.25,-477.15012,7394.8594,-1687.2379,117821.766,125926.08,-434.46637,-1318.7595,-227.55214,138519.05,179934.55,116824.4,17176.254,-1397.471,-285.75998,-2537.358,-1040.507,-1613.6987,15002.048,80987.03,58419.996,-1745.321,-743.1424,38866.625,104456.164,3005.7417,-1154.5968,-1946.01,2009.2068,-315.30084,-1188.7561,-447.14816,22190.145,175805.47,113767.46,81323.49,212747.22,35815.492,-685.97266,178141.61,69264.125
6s9.cnf,1.0,34320.0,100384.0,11472.0,56459.0,1.991631799,0.777998193,0.32,0.203191697,0.485794533,0.775269516,0.0,1.0,1.602015419,0.000288161,0.579443995,0.000174338,0.004271269,1.421501681,0.0,0.259710586,0.724632034,0.02,0.000288161,1.595750914,5.3136e-05,0.034325794,2.99525711,0.158885786,0.138290301,0.0,1.0,3.088529277,0.000120874,1.858667252,1.7712e-05,0.019323757,2.462077333,0.530615137,0.000317031,1.369801368,5.3136e-05,0.025948033,0.16,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,-21.88488,-231.80688,6913.521,-157.5354,46683.562,8008.241,-146.19714,-2.3366907,24973.463,30813.795,-105.60858,-81.855865,-88.34882,-57.93496,-366.101,38746.758,-37.08735,-86.2445,-197.42657,-204.34462,12844.966,-263.35965,-184.1734,79141.11,736.07733,1343.1787,-453.65674,27192.32,40300.227,-93.34363,-470.16162,-12.680808,42947.836,42855.586,30121.172,-16.266262,-308.79758,1525.5864,-598.166,-299.02908,-487.5681,12232.218,21317.744,20497.809,-402.0042,-214.6735,14728.636,18097.15,6724.346,-419.8703,-553.0248,2444.8357,3834.9363,-285.80444,-259.6797,8310.337,58092.88,21758.088,18418.127,53725.41,12094.89,-317.26172,54277.17,22091.363
manthey_DimacsSorter_30_6.cnf,1.0,3638.0,11677.0,1941.0,9247.0,0.874291602,0.262787931,0.02,0.209905915,0.278889936,1.182985735,0.0,1.0,1.319897383,0.00134853,0.360819459,0.001030397,0.010303967,1.058067538,0.0,0.579755596,0.862766303,-0.0,0.00134853,0.53188489,0.000648859,0.01935763,2.260123965,0.185982439,0.145221992,0.0,0.692307692,2.724667534,0.000905539,0.620588478,0.000108143,0.014491186,2.200478932,0.761003569,0.001142496,0.469447773,0.000432573,0.01189575,-0.0,0.001774802,1.000932869,0.000540716,0.031037093,3.20117416,0.181435761,0.448304204,0.006968641,0.527777778,3.286696456,0.12,-0.14653224,-0.1426231,-0.7475226,-1.3843045,29.557226,8.224728,-1.2385007,87.254036,129.79137,53.486565,-1.9971496,-0.24996576,-0.4328315,-0.3005695,-2.0468643,103.87719,-0.097329125,12.84728,-0.402636,-0.03415824,83.52485,-1.5505863,-0.50236803,172.78384,-0.3350665,32.33136,-2.3945396,219.2927,21.868818,-0.4388531,-2.1083984,28.433067,95.093864,123.239204,100.211845,-0.66963273,-1.7834439,-0.42110124,-1.3603047,-1.437066,-1.7982565,94.497505,76.258965,-1.3178427,-2.4236734,-0.33526808,-0.8370308,140.07997,-1.0173866,-0.548165,-1.6559058,-0.7456612,-0.6732047,-0.20574896,-1.0005159,17.551758,115.226715,4.154284,26.969345,305.12848,84.75992,22.156763,267.607,217.43741
jgiraldezlevy.2200.9086.08.40.41.cnf,1.0,2200.0,9086.0,2149.0,9026.0,0.023731968,0.006647463,0.0,0.238089962,0.494630327,0.585594808,0.0,1.0,0.695163841,0.001411104,0.062041852,0.001395998,0.002791996,0.143906736,0.0,0.0,0.96931088,0.0,0.001411104,0.284510172,0.000443164,0.00321294,2.678916098,0.235043614,0.175715426,0.0,1.0,3.365059809,0.000688925,0.39921018,0.0,0.001772657,2.310648064,0.49047197,0.002443074,0.255595516,0.000775537,0.004985597,0.0,0.002094547,0.242333362,0.000664746,0.004431642,2.925401622,0.141796611,0.273351757,0.056097561,0.4,2.685840209,0.1,-0.030194525,-0.03842504,-0.039273996,-0.012185423,5.0408773,2.6683216,-0.083356634,0.44935003,6.3889875,0.3288393,-0.043091152,-0.02442345,-0.011180015,-0.01839462,-0.12342427,7.5998855,-0.00538751,-0.01755593,-0.031034268,0.5258846,-0.0053910716,-0.06706304,0.55385375,16.381157,-0.010844416,-0.0033128166,-0.09392259,7.2046747,3.7436633,-0.031480763,-0.06898465,3.9346871,7.0859895,6.237071,8.579655,-0.01420123,-0.07248354,-0.02408084,-0.08726832,-0.090379834,-0.10999327,0.48782802,1.0348464,-0.0050613005,-0.11539635,-0.016323319,-0.008394073,3.7462616,-0.0130769145,-0.062520996,-0.14083672,-0.010555309,-0.014746374,-0.046059012,-0.017185615,2.3769999,5.7085733,5.7892404,2.2840912,12.703453,4.5777583,-0.022136219,12.997338,9.490153
