@RELATION FEATURE_VALUES-SAT11-RANDOM

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
SAT11/random/medium/unif-k7-r89-v80-c7120-S1801179747-047.SATISFIABLE.cnf,1.0,80.0,7120.0,80.0,7120.0,0.0,0.0,0.0112,0.3137,0.6867,0.1429,1.0,1.0096,0.0875,0.0,0.0875,0.0875,0.0,0.0,0.0,0.0,0.0875,0.0364,0.0802,0.0938,3.9053,0.031,0.0236,0.0,0.1129,2.0586,0.0055,0.1449,0.0035,0.007,2.9856,0.0633,0.0111,0.0,0.0111,0.0111,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4412.8,0.0177,4315.0,4525.0,4525.0,4315.0,4482.0,4370.0,4372.0,28.3985,0.012,27.7896,28.8393,28.8393,27.7896,28.5321,28.3909,28.4405,0.0628,0.7332,0.0006,0.2127,0.126,0.0077,0.0871,0.0293,0.0566,0.0001,0.3682,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,9.6988,0.2495,13.6877,0.202,14.0,10.0,17.0,1.9736,0.3003,0.8779,0.0944,9.5465,0.254,13.6385,0.1965,14.0,10.0,17.0,1.7572,0.4162,0.875,0.0919,0.6726,0.7541,442857.66,612843.5,4634497.0,2097493.8,-0.0020571977,114283.52,3774830.0,4363106.5,38.652107,-0.001844019,725066.2,1150941.0,468945.44,1363146.6,64790.344,310106.28,2738773.0,5808.9995,496303.16,1925415.6,-0.0026386105,709579.9,2310921.5,24072.822,-0.0031113820150494,1786634.375,1722837.375,279948.78125,-0.002112325746566,377975.875,1974945.375,1955668.625,892499.1875,-0.0012028042692691,2987103.0,3559698.75,1405208.75,4163747.5,2180461.5,533818.3125,4135245.5,874794.0,556874.5625,90772.65625,24.549884796142575,3000336.5,790480.375,814516.8125
SAT11/random/medium/unif-k7-r89-v70-c6230-S635440951-015.UNKNOWN.cnf,1.0,70.0,6230.0,70.0,6230.0,0.0,0.0,0.0112,0.3141,0.6818,0.1429,1.0,1.0086,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0392,0.0926,0.1077,3.7829,0.0351,0.029,0.0016,0.1168,2.1405,0.0063,0.1722,0.0035,0.009,3.0903,0.0628,0.0111,0.0,0.0111,0.0111,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4435.8,0.0167,4353.0,4552.0,4552.0,4353.0,4491.0,4380.0,4403.0,25.6407,0.0213,24.9568,26.5947,26.5947,24.9568,25.7795,25.3567,25.5158,0.0703,0.7976,0.003,0.2228,0.1566,0.007,0.1154,0.0186,0.0563,0.0001,0.396,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,8.6501,0.2651,12.0651,0.2082,12.0,9.0,15.0,2.0372,0.3187,0.8792,0.1012,8.4824,0.2746,12.0849,0.2086,12.0,9.0,15.0,1.856,0.4084,0.8751,0.1036,0.6772,0.7619,292691.9,415405.47,2801617.5,1159468.1,1464.2081,182048.69,3017913.2,2576339.2,1523.9646,-0.004727187,545736.8,898729.4,499150.28,1247143.4,14594.318,193068.58,2052990.9,6790.0776,369719.53,1106611.2,-0.0030112844,516253.72,1306597.0,4558.559,6762.7353515625,1062692.5,781333.0,446975.71875,13232.3701171875,19507.28125,1699189.375,1852694.75,983910.0625,29109.75390625,1716745.0,3452119.5,546081.5625,2661625.75,1860621.875,305740.84375,2588157.0,779175.25,651065.125,62535.02734375,110068.84375,1667484.75,987151.4375,760116.1875
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S379672572-039.SATISFIABLE.cnf,1.0,600.0,2556.0,589.0,2545.0,0.0187,0.0043,0.2314,0.4982,0.5866,0.0,1.0,0.6801,0.0051,0.051,0.0051,0.0068,0.1146,0.0,0.0,0.9756,0.0051,0.275,0.002,0.0118,2.662,0.2241,0.1701,0.0,1.0,3.3169,0.0025,0.3836,0.0004,0.0063,2.2905,0.4927,0.0101,0.2737,0.0035,0.0232,0.0077,0.2307,0.0031,0.0153,2.9,0.1073,0.2318,0.0513,0.2527,2.2527,4.0068,0.0205,4.0,5.0,0.0407,3759.0,0.0332,3611.0,3995.0,3995.0,3611.0,3882.0,3669.0,3724.0,32.868,0.1051,29.6514,39.9817,39.9817,29.6514,35.6801,30.0397,31.3884,0.4072,0.5565,0.0019,1.0,0.7148,0.0963,0.5941,0.2218,0.4001,0.09,0.6538,0.0047,0.3386,0.1737,0.0268,0.1211,0.0449,0.0777,19.9066,0.2743,130.768,0.0632,131.0,120.0,141.0,0.9009,0.2091,0.855,0.0325,16.0006,0.2679,130.73,0.07,131.0,120.0,142.0,0.3094,0.395,0.8434,0.035,0.3106,0.5448,0.18966338,1.8517476,3.1792402,0.93184704,-0.032381736,-0.037965734,4.4576697,3.6302526,0.075090654,-0.033392575,0.9041978,4.6260953,0.6132256,5.1653514,-0.022689566,0.6875369,3.4794827,-0.025101062,2.0223925,1.8824729,-0.023405815,3.0368009,1.8982253,-0.031691656,-0.0260767806321382,2.400019884109497,1.1631115674972534,2.760793924331665,-0.0235534757375717,0.1734021455049514,14.063876152038574,6.726192951202393,7.44915246963501,-0.0272035878151655,2.6701014041900635,12.911484718322754,2.021635055541992,3.891364812850952,8.672550201416016,0.8646650314331055,5.994288921356201,0.6735848188400269,2.7867472171783447,0.1188868507742881,0.0604144744575023,1.8750733137130735,4.698297500610352,5.484602451324463
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S357264423-067-UNKNOWN.cnf,1.0,20000.0,84000.0,19502.0,83418.0,0.0255,0.007,0.2338,0.4951,0.5876,0.0,1.0,0.708,0.0002,0.0628,0.0002,0.0003,0.1552,0.0,0.0,0.9653,0.0002,0.2891,0.0,0.0005,2.712,0.2265,0.1686,0.0,1.0,3.3593,0.0001,0.3965,0.0,0.0003,2.3228,0.4928,0.0003,0.2926,0.0,0.0011,0.0002,0.2428,0.0001,0.0006,2.9583,0.102,0.2411,0.0377,0.2857,2.2422,5.2613,0.0835,5.0,6.0,0.5744,9.101,0.4807,2.0,23.0,15.0,4.0,11.0,6.0,8.0,71.4595,0.233,32.5385,120.0,94.6,50.7,84.3333,58.9474,68.3636,0.3925,0.5761,0.0,1.0,0.7017,0.0856,0.5663,0.2053,0.3865,0.0918,0.6549,0.0011,0.6433,0.1758,0.0273,0.1249,0.0464,0.0786,1190.0,1.1241,3382.0,0.559,4222.0,0.0,4227.0,0.9947,0.79,0.9865,0.3193,397.875,0.1307,4281.38,0.0114,4267.5,4215.0,4341.0,0.1166,0.4046,0.8305,0.007,0.2374,0.2805,0.18246986,1.8410087,2.8885717,0.986042,-0.029332232,-0.041768976,4.696152,3.3463736,0.057297565,-0.031322435,1.1230543,5.113889,0.73662406,5.470615,-0.0016300157,0.8838487,3.2318058,-0.028150758,2.4238117,1.7835721,-0.024881456,3.1624696,1.8168865,-0.033961102,-0.0302895326167345,2.2632641792297363,1.0611859560012815,2.834378480911255,-0.0120139298960566,0.1178731396794319,15.295831680297852,7.475613117218018,8.375128746032715,-0.0281919538974761,2.452941417694092,14.236106872558594,2.089843988418579,3.4465246200561523,9.44882583618164,0.8416486382484436,5.9905500411987305,0.5411720871925354,2.854275703430176,0.1011445894837379,0.0396325960755348,1.720603346824646,5.108888149261475,5.853922367095947
SAT11/random/large/unif-k7-r85-v150-c12750-S1737989193-079-UNKNOWN.cnf,1.0,150.0,12750.0,150.0,12750.0,0.0,0.0,0.0118,0.3138,0.6783,0.1429,1.0,1.0058,0.0467,0.0,0.0467,0.0467,0.0,0.0,0.0,0.0,0.0467,0.0425,0.0418,0.0521,4.2224,0.0322,0.0252,0.0,0.1134,2.1109,0.003,0.1551,0.0016,0.0042,3.0621,0.0636,0.0117,0.0,0.0117,0.0117,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4188.5,0.0289,4057.0,4371.0,4371.0,4057.0,4371.0,4105.0,4221.0,46.4415,0.0169,45.2154,47.2796,47.2796,45.2154,47.2796,46.3281,46.9429,0.0656,0.7492,0.0,0.2174,0.1368,0.0111,0.093,0.0285,0.0573,0.0001,0.4191,0.0,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,14.056,0.2196,25.0552,0.1511,25.0,20.0,30.0,1.6838,0.257,0.8716,0.0677,14.1247,0.2271,24.8028,0.1543,25.0,20.0,30.0,1.4105,0.4145,0.8691,0.0701,0.6391,0.7367,413934.0,321828.47,2963139.2,1334728.4,1868.2031,116886.56,2769462.5,2808818.0,2.723636,0.2269397,600463.8,951123.2,420704.4,1194393.8,117302.02,314094.62,1716817.2,5744.059,451118.8,1104506.4,-0.0010613379,515272.06,1459510.0,336.35257,1592.3868408203125,1052368.0,1051499.25,281183.96875,2158.063232421875,91767.484375,1845700.0,1879391.375,958253.0,24433.369140625,1975006.25,3037287.75,758047.4375,2737664.75,1776327.25,359260.375,2658679.5,589841.625,414818.875,33466.48046875,11458.5400390625,2027443.875,813448.1875,749140.1875
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1189700536-035.SATISFIABLE.cnf,1.0,100.0,2130.0,100.0,2130.0,0.0,0.0,0.0469,0.3675,0.6605,0.2,1.0,0.8167,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0954,0.039,0.0615,3.4253,0.0781,0.0603,0.0,0.2566,2.9245,0.0089,0.2185,0.0052,0.0164,2.6728,0.1784,0.0459,0.0107,0.0441,0.0465,0.12,0.0589,0.0977,0.1469,4.1095,0.1161,0.0541,0.0966,0.1417,1.0542,2.7374,0.1608,2.0,3.0,0.5758,4302.5714,0.0134,4259.0,4435.0,4435.0,4259.0,4325.0,4261.0,4278.0,23.4234,0.0242,22.7653,24.3948,24.3948,22.7653,23.708,22.8507,23.6806,0.1633,0.6862,0.0042,0.4738,0.3267,0.0332,0.2439,0.0795,0.1341,0.0018,0.6197,0.0003,0.0061,0.0034,0.0006,0.0025,0.001,0.0015,8.8106,0.3046,20.117,0.1688,20.0,16.0,25.0,1.5958,0.2579,0.873,0.0808,7.8455,0.3113,20.0829,0.1671,20.0,16.0,24.0,1.1841,0.4267,0.8569,0.0821,0.5661,0.7254,533.81445,1076.8307,5941.524,2593.4578,24.627983,253.60063,6720.369,5609.977,-0.0035554257,10.053236,1380.6194,2103.7822,1588.1167,2842.4382,209.51909,755.1332,3781.2747,7.429038,1349.7069,2493.7432,-0.0030825417,1566.2347,3424.983,1.4372407,-0.0037123663350939,2680.9228515625,2208.844482421875,1135.4718017578125,123.29234313964844,499.639404296875,5723.10107421875,5001.06884765625,3412.72998046875,-0.0019591741729527,3965.08154296875,8326.0009765625,1430.8984375,5384.44921875,4660.35107421875,928.8070068359376,5755.525390625,1537.9686279296875,1033.0511474609375,84.65872955322266,64.70922088623047,3580.9990234375,2898.423828125,2033.4920654296875
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S625465881-078-UNKNOWN.cnf,1.0,35000.0,147000.0,34143.0,146021.0,0.0251,0.0067,0.2338,0.4958,0.5867,0.0,1.0,0.7091,0.0001,0.0627,0.0001,0.0002,0.1552,0.0,0.0,0.9652,0.0001,0.289,0.0,0.0002,2.7109,0.2277,0.1707,0.0,1.0,3.3616,0.0,0.4003,0.0,0.0002,2.3322,0.494,0.0002,0.2924,0.0,0.0005,0.0001,0.2431,0.0,0.0004,2.9627,0.1021,0.2436,0.037,0.3333,2.2466,5.8837,0.0545,5.0,6.0,0.3594,4.4891,0.5627,1.0,14.0,8.0,2.0,6.0,3.0,4.0,90.3884,0.3691,40.3333,200.0,139.0,56.8571,105.8571,66.0,82.3333,0.3933,0.5786,0.0,1.0,0.7034,0.0853,0.57,0.2043,0.3882,0.0924,0.6494,0.002,0.6867,0.1753,0.028,0.1251,0.0471,0.0793,2313.5,0.8121,3784.0,1.4142,3784.0,0.0,0.0,1.2218,0.8189,1.0527,0.2742,826.5,0.0599,7454.75,0.005,7447.5,7421.0,7465.0,0.1826,0.1115,0.8392,0.0037,0.224,0.2486,0.19749697,1.9332173,4.0037007,1.325679,-0.028577937,-0.040681183,5.0693936,4.505362,0.105449714,-0.023669599,1.1470045,5.0605507,0.6898473,5.5098352,-0.003578601,0.919601,3.9972138,-0.027193403,2.286236,2.2525368,-0.024331164,3.1556726,2.5421743,-0.03290687,-0.0291383471339941,2.912616491317749,1.6476032733917236,2.7813761234283447,-0.0053659435361623,0.3177282810211181,15.036179542541504,7.308301448822021,8.034595489501953,-0.0273039955645799,3.266317844390869,14.11448860168457,2.444582462310791,4.827834129333496,9.59681510925293,1.200744390487671,7.010175704956055,0.781288743019104,2.8882036209106445,0.2065579295158386,0.0460743233561515,2.4536712169647217,5.011726379394531,5.886257171630859
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1.0,100.0,2130.0,100.0,2130.0,0.0,0.0,0.0469,0.3643,0.6504,0.2,1.0,0.8036,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0878,0.0371,0.0601,3.4143,0.096,0.0568,0.0,0.2441,2.9888,0.0092,0.2377,0.0038,0.015,2.8333,0.184,0.0459,0.0104,0.0441,0.0465,0.1194,0.0599,0.0977,0.1441,4.1171,0.1158,0.0563,0.0959,0.1415,1.0728,2.7172,0.1658,2.0,3.0,0.5956,4302.2857,0.0126,4253.0,4408.0,4408.0,4253.0,4350.0,4256.0,4276.0,23.6895,0.0402,22.8274,25.7534,25.7534,22.8274,24.0244,22.8297,23.4317,0.2004,0.5431,0.0034,0.4467,0.343,0.0495,0.2762,0.1154,0.2055,0.0019,0.603,0.0004,0.0067,0.004,0.0008,0.0024,0.0011,0.0016,8.0772,0.3246,20.2585,0.1668,20.0,16.0,25.0,1.6119,0.2615,0.8742,0.0806,7.2239,0.3428,20.2117,0.1688,20.0,16.0,25.0,1.1978,0.4308,0.8593,0.0796,0.5687,0.7115,431.44055,868.8782,9301.339,2962.9836,0.5159965,70.49647,7288.8535,8877.2,0.5536074,1.2842267,1248.3097,1616.1556,713.37994,2430.4875,207.46999,489.00995,6066.541,1.1782898,791.8803,4332.5845,-0.005581807,1303.6083,4990.944,-0.006708798,0.067678265273571,3803.952392578125,3616.595947265625,435.2817993164063,4.968146324157715,1151.303955078125,4099.880859375,3479.5859375,2152.695556640625,-0.0037336114328354,6076.4326171875,5624.9775390625,2840.492919921875,9414.8681640625,4361.01171875,1604.9390869140625,8332.201171875,1795.8170166015625,883.7781982421875,373.8706359863281,10.586190223693848,5768.5693359375,1758.9259033203125,1833.38818359375
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S64788608-008-UNKNOWN.cnf,1.0,40000.0,168000.0,39032.0,166897.0,0.0248,0.0066,0.2339,0.4956,0.5869,0.0,1.0,0.7094,0.0001,0.0629,0.0001,0.0002,0.1549,0.0,0.0,0.9655,0.0001,0.2898,0.0,0.0002,2.7136,0.2281,0.1721,0.0,1.0,3.3699,0.0,0.3986,0.0,0.0001,2.3293,0.4941,0.0002,0.2931,0.0,0.0005,0.0001,0.2443,0.0,0.0003,2.9625,0.1023,0.2432,0.0364,0.3333,2.249,5.9444,0.0385,5.0,6.0,0.2146,4.3256,0.5444,1.0,12.0,7.0,1.0,6.0,3.0,4.0,91.8767,0.375,26.3333,202.0,140.0,53.2,109.6667,64.0,91.5,0.3942,0.5792,0.0,1.0,0.709,0.0877,0.5696,0.2067,0.3864,0.0934,0.6564,0.0022,0.755,0.1783,0.0282,0.1262,0.0475,0.0797,1206.0,0.0,8539.0,0.0,8539.0,8539.0,8539.0,0.6536,0.0,0.8468,0.0,1612.5,0.8052,8513.5,0.004,8515.5,8474.0,8534.0,0.5718,1.3145,0.8728,0.073,0.2177,0.2587,0.19148931,1.9104133,3.552775,1.2325608,-0.030110588,-0.03925265,5.0647044,3.9540005,0.08099835,-0.029326983,1.229941,5.067897,0.74712634,5.611894,0.0012153158,0.89746374,3.7302275,-0.027378121,2.3739252,2.037759,-0.024536131,3.256349,2.1572251,-0.03332875,-0.0298205967992544,2.641660690307617,1.2881277799606323,2.8861160278320312,-0.0032161509152501,0.176455482840538,15.491961479187012,7.6710920333862305,8.36434555053711,-0.0282013826072216,2.914060592651367,14.517216682434082,2.391662359237671,4.119080543518066,9.64330005645752,0.9369058609008788,6.657752990722656,0.6444322466850281,2.95171856880188,0.1191599667072296,0.0387614406645298,2.079963445663452,5.146280288696289,6.026953220367432
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S913491256-073-UNKNOWN.cnf,1.0,30000.0,126000.0,29270.0,125231.0,0.0249,0.0061,0.2337,0.4964,0.5865,0.0,1.0,0.7089,0.0001,0.0622,0.0001,0.0002,0.1528,0.0,0.0,0.9659,0.0001,0.2892,0.0,0.0003,2.7133,0.2288,0.1711,0.0,1.0,3.3691,0.0001,0.4001,0.0,0.0002,2.3325,0.4934,0.0002,0.2928,0.0,0.0006,0.0002,0.2443,0.0,0.0005,2.9659,0.1022,0.2448,0.0317,0.3333,2.2508,5.7321,0.0773,5.0,6.0,0.5811,5.2667,0.5354,1.0,14.0,9.0,2.0,7.0,3.0,5.0,88.4753,0.3737,42.875,233.0,134.0,53.25,99.5,67.0769,83.6,0.3937,0.5793,0.0001,1.0,0.7076,0.0858,0.5718,0.2039,0.3868,0.0928,0.6581,0.002,0.9614,0.1757,0.0281,0.1245,0.0474,0.0792,919.0,0.2416,6320.0,0.0045,6320.0,6300.0,6300.0,0.6447,0.4222,0.8473,0.0158,731.8,0.2422,6360.4,0.0125,6371.0,6236.0,6396.0,0.2068,0.6466,0.8394,0.0159,0.2194,0.2641,0.20122425,1.8562381,3.315201,1.1801482,-0.02824142,-0.036658842,4.766404,3.81056,0.06623713,-0.028508218,1.1472402,4.9531713,0.6984413,5.388317,0.004178054,0.9014398,3.5897942,-0.027535876,2.2994835,1.9099836,-0.024377495,3.1075542,2.0981505,-0.032763965,-0.0300520882010459,2.54401969909668,1.2470711469650269,2.796380519866944,-0.0068607800640165,0.1527017503976822,15.09012508392334,7.413633823394775,8.179117202758789,-0.0290439985692501,2.758117198944092,14.101387977600098,2.171464681625366,3.959936141967773,9.385093688964844,0.9599682688713074,6.385613441467285,0.6638382077217102,2.883631706237793,0.121054358780384,0.0484292134642601,2.005167245864868,5.047769546508789,5.77815055847168
