@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
instances/Sat_Data/bmc/bmc08-200/pciptimoneg.k200.cnf,1.0,0.54,0.06,2.0,3.4,2.36,2.32,2.12,0.3237006664276123,0.0227253437042236,0.1930708885192871
instances/Sat_Data/bmc/bmc08-200/intel030.k200.cnf,1.0,9.72,1.28,2.04,28.42,7.84,7.66,2.44,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvistictactoe13.k200.cnf,1.0,0.28,0.04,1.98,2.74,2.2,2.2,2.0,0.130699872970581,0.0111980438232421,0.1335194110870361
instances/Sat_Data/bmc/bmc08-200/dme5ptimo.k200.cnf,1.0,0.5,0.06,1.98,3.4,2.34,2.34,2.02,0.0998568534851074,0.01824951171875,0.0881645679473877
instances/Sat_Data/bmc/bmc08-200/texastwoprocp5.k200.cnf,1.0,0.24,0.02,2.0,2.74,2.18,2.18,2.0,0.0686070919036865,0.0061054229736328,0.0650141239166259
instances/Sat_Data/bmc/bmc08-200/intel021.k200.cnf,1.0,0.58,0.08,1.98,3.6,2.38,2.36,2.06,0,0,0
instances/Sat_Data/bmc/bmc08-200/139443p23.k200.cnf,1.0,1.36,0.18,2.0,5.94,2.86,2.82,2.22,0.8211309909820557,0.0591301918029785,0.8953378200531006
instances/Sat_Data/bmc/bmc08-200/nusmvreactorp6.k200.cnf,1.0,0.24,0.04,1.98,2.76,2.18,2.2,2.04,0.2621235847473144,0.0103769302368164,0.0879290103912353
instances/Sat_Data/bmc/bmc08-200/pdtvisgigamax5.k200.cnf,1.0,0.38,0.04,1.98,3.0,2.26,2.28,2.0,0.1947464942932129,0.0120306015014648,0.1826372146606445
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar17.k200.cnf,1.0,0.08,0.0,0.26,1.08,2.08,2.12,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtpmspalu.k200.cnf,1.0,0.72,0.12,1.98,3.72,2.48,2.44,2.04,0.4710285663604736,0.1377670764923095,0.4440908432006836
instances/Sat_Data/bmc/bmc08-200/eijkS820.k200.cnf,1.0,0.28,0.04,1.98,2.82,2.22,2.2,2.0,0.3510298728942871,0.4239284992218017,0.2814593315124511
instances/Sat_Data/bmc/bmc08-200/139442p5.k200.cnf,1.0,0.8,0.1,2.0,4.04,2.52,2.5,2.04,0.4036929607391357,0.037968635559082,0.4188072681427002
instances/Sat_Data/bmc/bmc08-200/kenflashp02.k200.cnf,1.0,0.34,0.04,1.98,3.02,2.26,2.24,2.02,0.215444803237915,0.0224924087524414,0.2242600917816162
instances/Sat_Data/bmc/bmc08-200/intel028.k200.cnf,1.0,13.26,1.74,2.04,39.18,10.18,9.82,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/kenflashp05.k200.cnf,1.0,1.12,0.16,2.02,4.94,2.76,2.7,2.0,0.3108863830566406,0.0407028198242187,0.3295605182647705
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p13.k200.cnf,1.0,1.36,0.18,2.0,5.88,2.92,2.9,2.02,0.5155632495880127,0.0493342876434326,0.5507731437683105
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar08.k200.cnf,1.0,0.08,0.02,1.98,1.0,2.08,2.14,2.0,0.0201895236968994,0.002591848373413,0.0165977478027343
instances/Sat_Data/bmc/bmc08-200/intel018.k200.cnf,1.0,0.62,0.08,1.98,3.72,2.42,2.38,2.04,0,0,0
instances/Sat_Data/bmc/bmc08-200/139453p24.k200.cnf,1.0,2.1,0.3,2.02,7.74,3.3,3.26,2.28,1.434040069580078,0.0821189880371093,1.6029441356658936
instances/Sat_Data/bmc/bmc08-200/nusmvtcasp1.k200.cnf,1.0,0.78,0.1,2.0,3.88,2.52,2.52,2.02,0.3914735317230224,0.0227904319763183,0.4175851345062256
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar27.k200.cnf,1.0,0.08,0.0,1.98,1.06,2.08,2.12,2.0,0.0191552639007568,0.0025446414947509,0.016728401184082
instances/Sat_Data/bmc/bmc08-200/bj08goodbakerycyclef1.k200.cnf,1.0,6.92,0.9,2.04,20.04,6.42,6.28,2.08,32.12225389480591,0.2062571048736572,41.60654950141907
instances/Sat_Data/bmc/bmc08-200/viscoherencep3.k200.cnf,1.0,0.4,0.08,2.0,3.08,2.26,2.26,2.0,0.1136879920959472,0.0096492767333984,0.1049184799194336
instances/Sat_Data/bmc/bmc08-200/intel039.k200.cnf,1.0,?,?,?,?,?,?,?,0,0,0
instances/Sat_Data/bmc/bmc08-200/139452p1neg.k200.cnf,1.0,1.26,0.16,2.0,5.44,2.78,2.8,2.02,0.8064136505126953,0.0540423393249511,0.8709509372711182
instances/Sat_Data/bmc/bmc08-200/intel019.k200.cnf,1.0,0.62,0.1,2.0,3.84,2.42,2.38,2.08,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisns2p3.k200.cnf,1.0,0.88,0.14,1.98,4.38,2.58,2.58,2.08,0.2757232189178467,0.0191807746887207,0.2989799976348877
instances/Sat_Data/bmc/bmc08-200/csmacdp2neg.k200.cnf,1.0,1.64,0.22,2.0,5.86,3.08,3.04,2.2,1.0133187770843506,0.0628480911254882,0.9166884422302246
instances/Sat_Data/bmc/bmc08-200/bj08vsar16.k200.cnf,1.0,0.24,0.04,0.86,2.72,2.2,2.18,2.0,0.0749063491821289,0.0073676109313964,0.0661838054656982
instances/Sat_Data/bmc/bmc08-200/139462p24.k200.cnf,1.0,2.24,0.28,2.04,8.16,3.34,3.32,2.04,2.1530182361602783,0.0868940353393554,2.089289426803589
instances/Sat_Data/bmc/bmc08-200/139453p1neg.k200.cnf,1.0,2.12,0.26,2.0,7.7,3.26,3.24,2.16,1.4158501625061035,0.078174352645874,1.5826818943023682
instances/Sat_Data/bmc/bmc08-200/dme4ptimoneg.k200.cnf,1.0,0.4,0.04,2.0,3.02,2.26,2.28,2.28,0.0767502784729003,0.0146937370300292,0.0677006244659423
instances/Sat_Data/bmc/bmc08-200/139464p5neg.k200.cnf,1.0,4.96,0.62,2.0,14.94,5.08,4.98,2.22,4.415859699249268,0.1576578617095947,5.0880348682403564
instances/Sat_Data/bmc/bmc08-200/pdtpmsns2.k200.cnf,1.0,0.64,0.08,2.0,3.88,2.4,2.42,2.02,0.4632854461669922,0.1155457496643066,0.4189381599426269
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p01.k200.cnf,1.0,1.38,0.18,2.0,6.0,2.92,2.88,2.0,0.5117120742797852,0.0300104618072509,0.5676934719085693
instances/Sat_Data/bmc/bmc08-200/pdtpmss1269b.k200.cnf,1.0,0.26,0.04,1.98,2.72,2.2,2.16,2.0,0.1785972118377685,0.0350968837738037,0.1643862724304199
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar01.k200.cnf,1.0,0.08,0.0,0.6,0.92,2.08,2.14,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/viscoherencep2.k200.cnf,1.0,0.38,0.06,2.0,3.06,2.26,2.28,2.0,0.1009409427642822,0.0098469257354736,0.1017467975616455
instances/Sat_Data/bmc/bmc08-200/pdtvisheap09.k200.cnf,1.0,0.32,0.08,2.0,2.86,2.22,2.28,2.0,0.1039323806762695,0.0095412731170654,0.0970454216003418
instances/Sat_Data/bmc/bmc08-200/nusmvtcasp3.k200.cnf,1.0,0.74,0.1,1.98,4.04,2.52,2.46,2.0,0.3912117481231689,0.0230276584625244,0.4110310077667236
instances/Sat_Data/bmc/bmc08-200/bc57sensorsp3.k200.cnf,1.0,0.36,0.04,2.02,2.96,2.24,2.24,2.0,0.1208751201629638,0.0225155353546142,0.1011526584625244
instances/Sat_Data/bmc/bmc08-200/eijkS5378.k200.cnf,1.0,0.76,0.1,1.98,4.14,2.46,2.5,2.0,1.4946939945220947,1.84600043296814,1.354659080505371
instances/Sat_Data/bmc/bmc08-200/nusmvguidancep6.k200.cnf,1.0,0.32,0.04,2.0,2.96,2.18,2.2,2.02,0.2148056030273437,0.0220873355865478,0.194432258605957
instances/Sat_Data/bmc/bmc08-200/pcip1neg.k200.cnf,1.0,0.52,0.08,2.0,3.54,2.36,2.34,2.06,0.2089202404022216,0.0255148410797119,0.2076733112335205
instances/Sat_Data/bmc/bmc08-200/139463p0neg.k200.cnf,1.0,3.08,0.42,2.0,11.22,3.96,3.94,2.66,3.683352708816528,0.1162149906158447,3.5414974689483643
instances/Sat_Data/bmc/bmc08-200/brpp1.k200.cnf,1.0,0.28,0.04,0.82,2.7,2.2,2.2,2.06,0.1050643920898437,0.0188987255096435,0.0869588851928711
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p19.k200.cnf,1.0,1.26,0.18,1.98,5.26,2.84,2.78,2.02,0.5816962718963623,0.0289075374603271,0.5553429126739502
instances/Sat_Data/bmc/bmc08-200/kenflashp07.k200.cnf,1.0,0.28,0.04,1.42,2.8,2.18,2.22,2.02,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisvsa16a04.k200.cnf,1.0,0.24,0.04,1.04,2.72,2.16,2.2,2.0,0.0605113506317138,0.0061256885528564,0.0673506259918212
instances/Sat_Data/bmc/bmc08-200/139444p6neg.k200.cnf,1.0,1.86,0.26,1.98,6.78,3.24,3.12,2.46,1.3803508281707764,0.0781912803649902,1.3038082122802734
instances/Sat_Data/bmc/bmc08-200/pdtvisbpb0.k200.cnf,1.0,0.36,0.06,1.1,2.94,2.3,2.26,2.02,0.2346441745758056,0.1971044540405273,0.2301509380340576
instances/Sat_Data/bmc/bmc08-200/brpptimoneg.k200.cnf,1.0,0.24,0.02,0.62,2.6,2.2,2.14,2.04,0.074531078338623,0.0146777629852294,0.0652408599853515
instances/Sat_Data/bmc/bmc08-200/pdtpmsviper.k200.cnf,1.0,2.78,0.4,2.0,10.1,3.84,3.96,2.06,6.270451545715332,0.8415501117706299,5.88836407661438
instances/Sat_Data/bmc/bmc08-200/viseisenberg.k200.cnf,1.0,0.2,0.04,1.98,2.52,2.12,2.22,2.0,0.0550734996795654,0.007279634475708,0.0523676872253418
instances/Sat_Data/bmc/bmc08-200/pdtpmstimeout.k200.cnf,1.0,0.36,0.04,2.0,2.82,2.24,2.24,2.0,0.2024903297424316,0.0304195880889892,0.2055323123931884
instances/Sat_Data/bmc/bmc08-200/139463p22.k200.cnf,1.0,3.08,0.42,2.02,11.28,3.94,3.84,2.32,3.583442211151123,0.119727611541748,3.4581704139709477
instances/Sat_Data/bmc/bmc08-200/ringp0.k200.cnf,1.0,0.02,0.0,0.14,0.36,2.06,2.28,2.0,0.0129530429840087,0.0039656162261962,0.0127730369567871
instances/Sat_Data/bmc/bmc08-200/srg5ptimo.k200.cnf,1.0,0.06,0.0,0.12,0.76,2.06,2.12,2.0,0.023249864578247,0.0071682929992675,0.0172736644744873
instances/Sat_Data/bmc/bmc08-200/pdtvisvsa16a12.k200.cnf,1.0,0.22,0.04,1.84,2.66,2.18,2.2,2.04,0.188647985458374,0.0057394504547119,0.051959753036499
instances/Sat_Data/bmc/bmc08-200/pdtpmsrotate32.k200.cnf,1.0,0.34,0.04,2.0,3.04,2.22,2.24,2.02,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisvending01.k200.cnf,1.0,0.3,0.02,2.0,2.8,2.18,2.22,2.0,0.0780975818634033,0.0097353458404541,0.0781970024108886
instances/Sat_Data/bmc/bmc08-200/139462p23.k200.cnf,1.0,2.0,0.24,2.0,7.36,3.3,3.24,2.5,1.8294939994812007,0.0861096382141113,2.092667818069458
instances/Sat_Data/bmc/bmc08-200/pdtpmssfeistel.k200.cnf,1.0,1.98,0.28,2.02,7.14,3.3,3.26,2.04,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar10.k200.cnf,1.0,0.08,0.02,2.0,0.9,2.08,2.14,2.0,0.015303611755371,0.0025389194488525,0.0140478610992431
instances/Sat_Data/bmc/bmc08-200/bj08amba5g62.k200.cnf,1.0,6.46,0.9,2.0,18.9,6.2,6.22,2.22,36.88181495666504,0.1926207542419433,35.353468894958496
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p05.k200.cnf,1.0,1.26,0.18,2.0,5.32,2.88,2.8,2.0,0.6671297550201416,0.0297062397003173,0.5671019554138184
instances/Sat_Data/bmc/bmc08-200/139464p22.k200.cnf,1.0,4.48,0.6,2.0,13.48,4.86,4.8,3.1,4.395681381225586,0.1625473499298095,5.060386419296265
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar29.k200.cnf,1.0,0.08,0.02,2.0,1.12,2.06,2.1,2.0,0.0331850051879882,0.0050382614135742,0.0232362747192382
instances/Sat_Data/bmc/bmc08-200/139452p23.k200.cnf,1.0,1.16,0.14,2.0,5.0,2.74,2.72,2.14,0.9338302612304688,0.0571813583374023,0.8763549327850342
instances/Sat_Data/bmc/bmc08-200/intel045.k200.cnf,1.0,0.96,0.14,2.0,4.6,2.62,2.58,2.16,0,0,0
instances/Sat_Data/bmc/bmc08-200/dme5p1neg.k200.cnf,1.0,0.48,0.06,2.0,3.2,2.34,2.3,2.14,0.1001384258270263,0.0194275379180908,0.0927441120147705
instances/Sat_Data/bmc/bmc08-200/irstdme6.k200.cnf,1.0,0.54,0.1,1.98,3.46,2.38,2.38,2.0,0.1113717555999755,0.0081207752227783,0.1020634174346923
instances/Sat_Data/bmc/bmc08-200/139443p1.k200.cnf,1.0,1.22,0.18,2.0,5.32,2.78,2.78,2.02,0.9608368873596193,0.05607271194458,0.8996491432189941
instances/Sat_Data/bmc/bmc08-200/irstdme5.k200.cnf,1.0,0.36,0.04,1.98,3.04,2.26,2.24,2.22,0.0666654109954834,0.0057101249694824,0.059683084487915
instances/Sat_Data/bmc/bmc08-200/pdtviscoherence1.k200.cnf,1.0,0.58,0.08,1.98,3.68,2.4,2.4,2.0,0.3478388786315918,0.0184273719787597,0.3947322368621826
instances/Sat_Data/bmc/bmc08-200/bj08amba2g4f2.k200.cnf,1.0,0.0,0.0,0.0,0.0,0.3,0.28,2.0,4.7206878662109375e-05,4.7206878662109375e-05,4.982948303222656e-05
instances/Sat_Data/bmc/bmc08-200/pdtvisvending08.k200.cnf,1.0,0.22,0.04,1.98,2.58,2.18,2.18,2.0,0.0550189018249511,0.0066518783569335,0.0497410297393798
instances/Sat_Data/bmc/bmc08-200/intel001.k200.cnf,1.0,0.02,0.0,1.98,0.4,2.06,2.28,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/139442p1neg.k200.cnf,1.0,0.76,0.1,2.0,4.22,2.5,2.48,2.12,0.4911746978759765,0.0376925468444824,0.4578278064727783
instances/Sat_Data/bmc/bmc08-200/neclaftp2001.k200.cnf,1.0,7.3,1.06,2.02,21.24,6.62,6.7,2.22,38.91671395301819,0.4301438331604004,37.34828281402588
instances/Sat_Data/bmc/bmc08-200/eijkS344.k200.cnf,1.0,0.08,0.02,1.98,0.98,2.08,2.12,2.0,0.100090742111206,0.1235182285308837,0.0817306041717529
instances/Sat_Data/bmc/bmc08-200/prodconsp5.k200.cnf,1.0,0.2,0.02,2.0,2.5,2.12,2.14,2.02,0.0639915466308593,0.0125908851623535,0.0537798404693603
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar07.k200.cnf,1.0,0.08,0.0,1.98,0.92,2.08,2.14,2.0,0.0202550888061523,0.0026273727416992,0.0167131423950195
instances/Sat_Data/bmc/bmc08-200/pdtvisrethersqo0.k200.cnf,1.0,0.24,0.02,1.98,2.62,2.16,2.2,2.0,0.051055908203125,0.0056860446929931,0.0484135150909423
instances/Sat_Data/bmc/bmc08-200/dme4ptimo.k200.cnf,1.0,0.36,0.04,2.0,2.96,2.26,2.24,2.32,0.0707638263702392,0.0156342983245849,0.0630059242248535
instances/Sat_Data/bmc/bmc08-200/counterp0neg.k200.cnf,1.0,0.02,0.0,0.04,0.16,2.08,2.4,2.0,0.0095148086547851,0.0025928020477294,0.0069236755371093
instances/Sat_Data/bmc/bmc08-200/pdtvisheap10.k200.cnf,1.0,0.34,0.04,1.98,2.86,2.26,2.24,2.0,0.1075398921966552,0.0095617771148681,0.0961391925811767
instances/Sat_Data/bmc/bmc08-200/139463p1.k200.cnf,1.0,3.06,0.42,2.02,11.3,3.98,3.84,2.1,3.209151268005371,0.1173646450042724,3.676290512084961
instances/Sat_Data/bmc/bmc08-200/139444p22.k200.cnf,1.0,1.84,0.26,2.0,6.78,3.2,3.16,2.24,1.2259681224822998,0.0801057815551757,1.2964918613433838
instances/Sat_Data/bmc/bmc08-200/intel059.k200.cnf,1.0,0.28,0.04,1.98,2.74,2.22,2.2,2.02,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar11.k200.cnf,1.0,0.08,0.0,0.2,0.88,2.08,2.14,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisheap00.k200.cnf,1.0,0.34,0.06,1.98,2.88,2.3,2.24,2.0,0.0987489223480224,0.011683702468872,0.0997991561889648
instances/Sat_Data/bmc/bmc08-200/kenflashp06.k200.cnf,1.0,0.26,0.02,1.18,2.82,2.2,2.18,2.02,0,0,0
instances/Sat_Data/bmc/bmc08-200/intel056.k200.cnf,1.0,0.3,0.06,1.98,2.76,2.2,2.22,2.02,0,0,0
instances/Sat_Data/bmc/bmc08-200/nusmvsyncarb5p2.k200.cnf,1.0,0.0,0.0,0.32,0.08,2.16,2.62,1.26,0.0309388637542724,0.0310406684875488,0.0209324359893798
instances/Sat_Data/bmc/bmc08-200/prodconsp0neg.k200.cnf,1.0,0.2,0.02,1.98,2.54,2.12,2.14,2.0,0.0750598907470703,0.0125367641448974,0.0628979206085205
instances/Sat_Data/bmc/bmc08-200/139443p1neg.k200.cnf,1.0,1.24,0.16,1.98,5.3,2.8,2.78,2.02,0.9512660503387452,0.0559310913085937,0.8873250484466553
instances/Sat_Data/bmc/bmc08-200/neclaftp2002.k200.cnf,1.0,7.16,1.0,2.04,21.24,6.76,6.48,2.22,28.29594993591309,0.4312093257904053,38.125821352005005
instances/Sat_Data/bmc/bmc08-200/pdtvisvsa16a29.k200.cnf,1.0,0.3,0.04,2.0,2.78,2.2,2.18,2.0,0.120157241821289,0.0148918628692626,0.1077005863189697
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p18.k200.cnf,1.0,1.24,0.18,2.0,5.24,2.84,2.8,2.16,0.5186653137207031,0.0285243988037109,0.5597264766693115
instances/Sat_Data/bmc/bmc08-200/dme3ptimo.k200.cnf,1.0,0.26,0.04,0.64,2.74,2.2,2.18,2.12,0.0547950267791748,0.0121455192565917,0.0447866916656494
instances/Sat_Data/bmc/bmc08-200/pdtvisvsar14.k200.cnf,1.0,0.08,0.02,1.6,0.92,2.08,2.12,2.0,0.0187921524047851,0.0028908252716064,0.0159158706665039
instances/Sat_Data/bmc/bmc08-200/pdtpmsns3.k200.cnf,1.0,1.0,0.14,2.0,5.0,2.66,2.66,2.04,1.1840097904205322,0.5365259647369385,1.0652062892913818
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p12.k200.cnf,1.0,1.24,0.2,1.98,5.24,2.86,2.78,2.04,0.5257654190063477,0.0494077205657959,0.5596597194671631
instances/Sat_Data/bmc/bmc08-200/pdtvisgigamax2.k200.cnf,1.0,0.34,0.04,2.0,3.0,2.22,2.24,2.0,0.1790313720703125,0.0116381645202636,0.1903367042541504
instances/Sat_Data/bmc/bmc08-200/intel036.k200.cnf,1.0,9.96,1.36,2.02,29.04,8.2,8.3,2.24,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisvsa16a06.k200.cnf,1.0,0.24,0.04,2.0,2.6,2.18,2.2,2.0,0.0674052238464355,0.0066719055175781,0.0602507591247558
instances/Sat_Data/bmc/bmc08-200/dme3p1neg.k200.cnf,1.0,0.28,0.04,0.72,2.7,2.18,2.2,2.12,0.1584196090698242,0.0128517150878906,0.0514187812805175
instances/Sat_Data/bmc/bmc08-200/intel032.k200.cnf,1.0,1.26,0.16,2.0,5.28,2.76,2.78,2.24,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisheap07.k200.cnf,1.0,0.34,0.04,2.0,2.88,2.26,2.22,2.0,0.1049001216888427,0.009537935256958,0.0952787399291992
instances/Sat_Data/bmc/bmc08-200/pdtvisvsa16a22.k200.cnf,1.0,0.24,0.04,0.98,2.7,2.16,2.18,2.02,0,0,0
instances/Sat_Data/bmc/bmc08-200/139462p6.k200.cnf,1.0,1.96,0.28,2.0,7.34,3.26,3.22,2.0,1.849562168121338,0.0839991569519043,2.0807504653930664
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p08.k200.cnf,1.0,1.28,0.16,1.98,5.32,2.86,2.86,2.0,0.5929155349731445,0.0284831523895263,0.5644190311431885
instances/Sat_Data/bmc/bmc08-200/139453p1.k200.cnf,1.0,1.9,0.24,2.0,6.96,3.26,3.18,2.24,1.6680402755737305,0.0780541896820068,1.603046417236328
instances/Sat_Data/bmc/bmc08-200/texasparsesysp3.k200.cnf,1.0,0.18,0.02,1.98,2.46,2.14,2.14,2.0,0.1959452629089355,0.0037972927093505,0.0287039279937744
instances/Sat_Data/bmc/bmc08-200/pdtvistimeout0.k200.cnf,1.0,0.36,0.04,2.0,3.0,2.26,2.26,2.0,0.1313567161560058,0.0112965106964111,0.1325926780700683
instances/Sat_Data/bmc/bmc08-200/eijkS713.k200.cnf,1.0,0.08,0.02,1.98,2.2,2.06,2.1,2.0,0.161283254623413,0.1923246383666992,0.1088192462921142
instances/Sat_Data/bmc/bmc08-200/pdtviscoherence3.k200.cnf,1.0,0.58,0.08,2.0,3.64,2.4,2.38,2.0,0.412024974822998,0.0187222957611084,0.3936102390289306
instances/Sat_Data/bmc/bmc08-200/intel067.k200.cnf,1.0,2.2,0.3,2.0,7.78,3.46,3.36,2.1,0,0,0
instances/Sat_Data/bmc/bmc08-200/intel009.k200.cnf,1.0,8.86,1.2,2.02,25.7,7.54,7.36,2.62,0,0,0
instances/Sat_Data/bmc/bmc08-200/mutexp0.k200.cnf,1.0,0.0,0.0,0.04,0.18,2.08,2.28,2.0,0.0095136165618896,0.002436876296997,0.0070841312408447
instances/Sat_Data/bmc/bmc08-200/pdtvistictactoe12.k200.cnf,1.0,0.28,0.04,1.98,2.8,2.2,2.2,2.0,0.1845297813415527,0.010655403137207,0.1471235752105713
instances/Sat_Data/bmc/bmc08-200/139442p24.k200.cnf,1.0,0.78,0.1,1.98,4.32,2.5,2.5,2.06,0.4941709041595459,0.0425376892089843,0.4604215621948242
instances/Sat_Data/bmc/bmc08-200/139462p6neg.k200.cnf,1.0,1.96,0.28,2.0,7.32,3.28,3.28,2.1,2.159231185913086,0.0841243267059326,2.067445039749145
instances/Sat_Data/bmc/bmc08-200/eijkbs3384.k200.cnf,1.0,0.74,0.1,1.98,3.96,2.5,2.46,2.08,0.8445906639099121,0.5292425155639648,0.7972903251647949
instances/Sat_Data/bmc/bmc08-200/pdtvisheap08.k200.cnf,1.0,0.34,0.06,1.98,2.84,2.26,2.26,2.0,0.0982782840728759,0.0092284679412841,0.0962412357330322
instances/Sat_Data/bmc/bmc08-200/intel004.k200.cnf,1.0,0.06,0.02,2.0,1.16,2.06,2.08,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisgigamax1.k200.cnf,1.0,0.34,0.04,2.0,3.02,2.22,2.26,2.0,0.1954607963562011,0.0116920471191406,0.186617374420166
instances/Sat_Data/bmc/bmc08-200/intel014.k200.cnf,1.0,7.76,1.04,2.0,22.54,6.84,6.82,3.66,0,0,0
instances/Sat_Data/bmc/bmc08-200/nusmvtcasp6.k200.cnf,1.0,0.72,0.12,1.98,4.08,2.48,2.44,2.04,0.3848292827606201,0.0233709812164306,0.4090316295623779
instances/Sat_Data/bmc/bmc08-200/pdtvisheap01.k200.cnf,1.0,0.34,0.04,1.98,2.88,2.26,2.26,2.0,0.1120429039001464,0.0103204250335693,0.0973453521728515
instances/Sat_Data/bmc/bmc08-200/pcipFtimo.k200.cnf,1.0,0.52,0.08,1.98,3.42,2.36,2.32,2.06,0.210202932357788,0.0234162807464599,0.1940441131591797
instances/Sat_Data/bmc/bmc08-200/pdtvisheap04.k200.cnf,1.0,0.34,0.06,2.0,2.86,2.26,2.26,2.0,0.0931982994079589,0.0095260143280029,0.0948929786682128
instances/Sat_Data/bmc/bmc08-200/139452p5.k200.cnf,1.0,1.14,0.14,2.0,4.88,2.76,2.7,2.04,0.7868201732635498,0.0536367893218994,0.8798050880432129
instances/Sat_Data/bmc/bmc08-200/pdtvisvending04.k200.cnf,1.0,0.22,0.04,2.0,2.56,2.18,2.2,2.0,0.0546410083770751,0.0071916580200195,0.049112319946289
instances/Sat_Data/bmc/bmc08-200/pdtvisgoodbakery2.k200.cnf,1.0,2.2,0.32,2.0,7.84,3.46,3.48,2.06,2.242928028106689,0.0591301918029785,2.1395881175994877
instances/Sat_Data/bmc/bmc08-200/abp4p2ff.k200.cnf,1.0,0.18,0.04,1.98,2.52,2.16,2.14,2.06,0.0660691261291503,0.0132994651794433,0.0521144866943359
instances/Sat_Data/bmc/bmc08-200/pdtviscoherence0.k200.cnf,1.0,0.58,0.08,2.0,3.6,2.38,2.38,2.0,0.3447957038879394,0.0186579227447509,0.3955421447753906
instances/Sat_Data/bmc/bmc08-200/nusmvdme216.k200.cnf,1.0,0.78,0.12,2.0,3.88,2.52,2.52,2.04,0.1628773212432861,0.0113470554351806,0.1513807773590088
instances/Sat_Data/bmc/bmc08-200/intel025.k200.cnf,1.0,1.4,0.2,2.0,5.9,2.9,2.88,2.18,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisbakery0.k200.cnf,1.0,2.24,0.32,2.0,7.9,3.5,3.48,2.04,1.8772921562194824,0.058276891708374,2.157979249954224
instances/Sat_Data/bmc/bmc08-200/intel064.k200.cnf,1.0,4.26,0.58,2.02,12.26,4.68,4.58,2.56,0,0,0
instances/Sat_Data/bmc/bmc08-200/pdtvisns3p17.k200.cnf,1.0,1.24,0.18,2.0,5.24,2.8,2.88,2.1,0.586101770401001,0.0288631916046142,0.5583100318908691
instances/Sat_Data/bmc/bmc08-200/pdtvisminmaxr3.k200.cnf,1.0,0.1,0.02,0.52,1.24,2.08,2.1,2.0,0,0,0
instances/Sat_Data/bmc/bmc08-200/eijkS1423.k200.cnf,1.0,0.34,0.06,2.0,2.9,2.24,2.24,2.0,0.2351043224334716,0.0353751182556152,0.2206077575683593
instances/Sat_Data/bmc/bmc08-200/pdtviscoherence2.k200.cnf,1.0,0.58,0.08,2.0,3.68,2.38,2.4,2.0,0.4063112735748291,0.0182127952575683,0.3821570873260498
instances/Sat_Data/bmc/bmc08-200/139453p5neg.k200.cnf,1.0,1.88,0.26,2.0,6.88,3.2,3.16,2.14,1.649944305419922,0.0779712200164794,1.5450124740600586
instances/Sat_Data/bmc/bmc08-200/bj08amba2g3f2.k200.cnf,1.0,0.0,0.0,0.0,0.0,0.3,0.28,2.0,9.131431579589844e-05,4.673004150390625e-05,9.1552734375e-05
instances/Sat_Data/bmc/bmc08-200/pdtviscoherence4.k200.cnf,1.0,0.6,0.08,1.98,3.62,2.4,2.38,2.0,0.5092394351959229,0.0187695026397705,0.3881361484527588
instances/Sat_Data/bmc/bmc08-200/139452p24.k200.cnf,1.0,1.16,0.16,2.0,5.02,2.74,2.74,2.12,0.9376170635223388,0.0579452514648437,0.8796460628509521
