@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC

@DATA
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-520-S2116201835.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.503257753,0.577301881,0.333333333,1.0,0.567640252,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4005.142857143,0.011663303,3932.0,4069.0,4069.0,3932.0,4059.0,3952.0,4008.0,20.126886097,0.060481389,18.311672082,22.41315595,22.41315595,18.311672082,20.783312578,19.123734818,19.986483165,0.409178826,0.574107129,0.003832359,1.0,0.751499265,0.089665914,0.584187182,0.217635202,0.41745626,0.094523161,0.661840597,0.005395512,0.365378986,0.185477192,0.029034811,0.12425209,0.04919347,0.080295859,9.33697,0.380416,67.504,0.0909317,67.0,60.0,76.0,0.989414,0.210501,0.857,0.0451227,8.12099,0.348627,67.6009,0.0887665,68.0,60.0,75.0,0.440624,0.393234,0.850388,0.0427337,0.347340595,0.622614782
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-617-S1888978955.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.494917905,0.577228501,0.333333333,1.0,0.553804231,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4069.714285714,0.008564147,4023.0,4123.0,4123.0,4023.0,4096.0,4023.0,4079.0,19.228586725,0.040301153,17.69894582,20.386230469,20.386230469,17.69894582,19.828765462,18.97240865,19.339530333,0.38749644,0.600110329,0.006069117,1.0,0.719644948,0.08793216,0.572465567,0.190488916,0.363122619,0.089297391,0.686999863,0.008062366,0.333119263,0.176307581,0.025235896,0.121660672,0.043855882,0.073714093,12.4738,0.273356,66.9346,0.0887674,67.0,59.0,75.0,1.00606,0.200925,0.861047,0.0438349,10.5396,0.259503,66.9695,0.0897194,67.0,59.0,75.0,0.439801,0.390337,0.849544,0.0431202,0.338950614,0.612180696
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-414-S1241787170.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.510555121,0.576856531,0.333333333,1.0,0.579069732,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4047.142857143,0.009936698,3986.0,4122.0,4122.0,3986.0,4062.0,4008.0,4053.0,19.153068916,0.054174036,18.01460396,20.977580685,20.977580685,18.01460396,20.109170306,18.369543402,18.446824225,0.388891801,0.57938875,0.007606631,0.874480081,0.719919941,0.099699853,0.562402156,0.200637467,0.371763585,0.088947136,0.676646854,0.006230697,0.333431033,0.175544414,0.02592483,0.115604231,0.043263838,0.078872338,11.6768,0.317374,67.1241,0.090458,67.0,59.0,75.0,1.01307,0.208022,0.860859,0.0461059,9.87607,0.287247,67.0889,0.0894428,67.0,59.0,75.0,0.444411,0.402499,0.850481,0.0426968,0.339267913,0.601306994
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-381-S1600253550.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.482408131,0.575812671,0.333333333,1.0,0.531441927,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4008.285714286,0.020369076,3896.0,4169.0,4169.0,3896.0,4043.0,3929.0,4009.0,20.262987203,0.054966132,18.552049689,21.993321791,21.993321791,18.552049689,21.534180859,19.516177577,19.857215576,0.405859673,0.56642504,0.003465709,1.0,0.71869834,0.093928478,0.581894785,0.209501979,0.416442516,0.090263825,0.661447227,0.006459655,0.407777558,0.168605342,0.029042664,0.123501275,0.043982689,0.07507954,10.5115,0.338983,67.3552,0.0903161,67.0,60.0,75.0,1.00246,0.206225,0.858329,0.0450781,8.84952,0.313979,67.3727,0.0876742,67.0,60.0,75.0,0.443821,0.387255,0.84908,0.0418273,0.351129291,0.686355284
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-162-S1467948592.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.49074798,0.576939706,0.333333333,1.0,0.546568424,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4058.571428571,0.015103229,3983.0,4138.0,4138.0,3983.0,4128.0,4003.0,4026.0,19.288982706,0.032302487,18.121544209,20.05679072,20.05679072,18.121544209,20.006315278,18.840116279,19.408443667,0.401468938,0.584408008,0.004442171,1.0,0.706576026,0.083075703,0.591981054,0.208406777,0.411551846,0.094787796,0.663005762,0.003178024,0.369489855,0.177958816,0.025238623,0.12914669,0.044940015,0.086682796,10.8445,0.343886,67.4172,0.0892928,67.5,60.0,75.0,1.00818,0.20746,0.861674,0.0614351,9.26333,0.293314,67.659,0.0886407,68.0,60.0,75.0,0.44349,0.396311,0.852859,0.0421443,0.341396742,0.631889085
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-549-S1313336575.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.507948918,0.577067422,0.333333333,1.0,0.575059111,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4081.0,0.0,4081.0,4081.0,4081.0,4081.0,4081.0,4081.0,4081.0,23.196275423,0.0,23.196275423,23.196275423,23.196275423,23.196275423,23.196275423,23.196275423,23.196275423,0.411621029,0.582645746,0.006045266,1.0,0.758324466,0.097962501,0.588772566,0.220515745,0.4024274,0.091783782,0.674864593,0.008947711,0.456258573,0.169921802,0.029065027,0.122723921,0.045728008,0.075142408,8.89969,0.417102,68.032,0.0890779,68.0,60.0,76.0,0.979245,0.209919,0.853703,0.0461838,7.62505,0.373279,68.0603,0.0900607,68.0,60.0,76.0,0.440279,0.392975,0.845911,0.0448096,0.34743103,0.628686073
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-314-S204231282.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.506385197,0.577166647,0.333333333,1.0,0.572614841,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4040.714285714,0.005925849,3992.0,4065.0,4065.0,3992.0,4061.0,4021.0,4049.0,19.273342667,0.052117586,17.889028056,20.890180559,20.890180559,17.889028056,20.447724477,18.336132378,19.124321658,0.39071662,0.596064782,0.001173809,1.0,0.718241958,0.086606796,0.557705691,0.194022189,0.380426617,0.089202236,0.690864915,0.007462271,0.298967057,0.180979535,0.024643858,0.123987304,0.042638811,0.071677822,11.7414,0.292051,67.4696,0.0905454,67.0,60.0,75.0,1.01552,0.201772,0.861949,0.046684,9.8575,0.306306,67.4553,0.0916639,67.0,60.0,75.0,0.446139,0.402486,0.851034,0.0536063,0.339129058,0.610968168
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-341-S2036554565.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.50951264,0.576947633,0.333333333,1.0,0.577474922,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4036.285714286,0.013949599,3940.0,4123.0,4123.0,3940.0,4086.0,4003.0,4023.0,19.607685241,0.055412781,17.861848574,21.697748409,21.697748409,17.861848574,20.244724715,19.019796954,19.546340245,0.396002107,0.591889716,0.002812657,1.0,0.727324158,0.094366136,0.564533156,0.207085024,0.393627225,0.097517304,0.709344456,0.004983526,0.489677837,0.18888691,0.028789185,0.135243581,0.044907749,0.081653653,10.5905,0.320388,67.2339,0.0885246,67.0,60.0,75.0,1.02752,0.204044,0.865396,0.0427347,9.27086,0.301465,66.9612,0.0902986,67.0,59.0,75.0,0.450696,0.401642,0.855948,0.0439711,0.344622753,0.655319994
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-675-S1759941420.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.502736513,0.577316056,0.333333333,1.0,0.566799926,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4003.0,0.024182291,3844.0,4166.0,4166.0,3844.0,4064.0,3930.0,4016.0,19.859178265,0.067587171,17.749810271,21.875,21.875,17.749810271,21.342534806,18.945547074,19.803286853,0.412215481,0.539874446,0.007875358,0.912485265,0.728884525,0.124206845,0.593415312,0.212624127,0.40814571,0.09155206,0.622347467,0.005774393,0.296180252,0.171728068,0.027278889,0.125458725,0.050407067,0.079192269,10.6524,0.314851,67.3398,0.0891579,67.0,60.0,75.0,1.00533,0.205518,0.861227,0.0439865,9.0387,0.30399,67.4144,0.0907808,67.0,60.0,75.0,0.451151,0.396671,0.85304,0.0436645,0.347266915,0.705542887
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-07-S1635606568.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.494917905,0.577228501,0.333333333,1.0,0.553804231,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4032.714285714,0.009915082,3963.0,4078.0,4078.0,3963.0,4061.0,3986.0,4054.0,19.444446202,0.024230628,18.789953213,20.189269747,20.189269747,18.789953213,19.842377898,18.889864526,19.460509715,0.405137401,0.585012601,0.006360293,1.0,0.722090698,0.081751878,0.581240364,0.196283468,0.419196462,0.096082696,0.763200066,0.003000351,0.665247044,0.183160313,0.024630962,0.125216179,0.045237548,0.082183072,11.1423,0.337074,67.2361,0.0896991,67.0,60.0,75.0,1.01495,0.208444,0.861986,0.0965656,9.61082,0.299205,67.2706,0.0907657,67.0,59.0,75.0,0.450016,0.403223,0.852809,0.0428925,0.3405685,0.599989073
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-820-S296825796.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.510033881,0.576903197,0.333333333,1.0,0.578273896,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4031.428571429,0.008820754,3984.0,4078.0,4078.0,3984.0,4077.0,3986.0,4036.0,19.6079042,0.059930605,18.477409639,21.551843603,21.551843603,18.477409639,21.197891123,18.580030105,18.903865213,0.403275208,0.564852723,0.008647773,1.0,0.717531369,0.100807672,0.595389304,0.206449483,0.404473834,0.0919374,0.664395944,0.0073742,0.341180338,0.169810455,0.027399867,0.122746627,0.047310844,0.082881594,11.0334,0.367084,67.0431,0.0895374,67.0,59.0,75.0,1.00816,0.207897,0.861107,0.0456771,9.2552,0.303121,66.8231,0.0894246,67.0,59.0,75.0,0.44396,0.400803,0.850756,0.0418805,0.348329379,0.615065108
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-556-S23314641.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.502215272,0.577327802,0.333333333,1.0,0.565956374,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,3998.5,0.014193235,3912.0,4077.0,4077.0,3912.0,4057.0,3950.0,4032.0,19.990570173,0.057881848,18.255767302,22.38876625,22.38876625,18.255767302,20.935666749,19.467013889,19.995398773,0.405497911,0.55333893,0.007681879,1.0,0.721617405,0.102014582,0.579112489,0.215676829,0.40269853,0.088782173,0.671386893,0.006227475,0.347463201,0.163777718,0.029693193,0.118832174,0.045624169,0.07194505,12.1672,0.272388,66.7726,0.089783,67.0,59.0,74.0,1.00889,0.201312,0.861391,0.0433218,10.1196,0.26816,66.747,0.0886438,67.0,59.0,74.0,0.442808,0.396962,0.849446,0.0420976,0.34663952,0.614206066
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-430-S2113470219.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.487620537,0.576605556,0.333333333,1.0,0.540999428,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4038.125,0.008658042,3985.0,4094.0,4094.0,3985.0,4084.0,4014.0,4032.0,19.456469901,0.059687463,17.650690088,21.563019052,21.563019052,17.650690088,20.786238981,18.900847035,19.537142857,0.389667113,0.598629929,0.005780384,0.942444118,0.712496525,0.077533463,0.568104885,0.186529132,0.394896733,0.085408146,0.633554442,0.0053217,0.288252529,0.162200728,0.025907611,0.114043379,0.047573565,0.073338715,11.8645,0.33604,67.342,0.0887176,67.0,60.0,75.0,0.992443,0.209133,0.857838,0.0719641,9.87848,0.294478,67.3135,0.0897269,67.0,60.0,75.0,0.438155,0.389806,0.845334,0.0429215,0.343064105,0.65165186
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-958-S25071991.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.495439145,0.577252406,0.333333333,1.0,0.554693648,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4016.285714286,0.008791633,3960.0,4058.0,4058.0,3960.0,4055.0,3987.0,4005.0,18.59505614,0.043495494,17.51175,19.653523903,19.653523903,17.51175,19.388014981,17.713509509,18.755363748,0.390314397,0.586630326,0.009767824,1.0,0.697712008,0.089753076,0.570918486,0.182207761,0.386479971,0.094517916,0.77851816,0.004287086,0.58885569,0.188786897,0.021943025,0.124034349,0.046080685,0.076541127,12.6743,0.268657,66.4491,0.0899561,66.0,59.0,74.0,1.02702,0.203555,0.864373,0.0445899,10.8846,0.257488,66.3781,0.0905545,66.0,59.0,74.0,0.4426,0.400709,0.853442,0.0422547,0.334212176,0.612190923
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-734-S233234687.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.504821475,0.577244929,0.333333333,1.0,0.570141944,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4072.0,0.0,4072.0,4072.0,4072.0,4072.0,4072.0,4072.0,4072.0,22.507612967,0.0,22.507612967,22.507612967,22.507612967,22.507612967,22.507612967,22.507612967,22.507612967,0.420359287,0.557193204,0.000292542,1.0,0.738137456,0.090080778,0.605691421,0.233981003,0.416571781,0.103104028,0.684910277,0.00245168,0.420098612,0.200145167,0.029334876,0.135464594,0.050618161,0.092021399,8.78474,0.394676,67.5771,0.0891101,67.5,60.0,75.0,1.01944,0.211517,0.864142,0.0433696,7.91797,0.345657,67.6419,0.0872312,68.0,60.0,75.0,0.455898,0.402658,0.858669,0.0406005,0.345320955,0.785398689
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-87-S1101900898.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.50013031,0.577350191,0.333333333,1.0,0.562549783,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4075.0,0.0,4075.0,4075.0,4075.0,4075.0,4075.0,4075.0,4075.0,20.62404908,0.0,20.62404908,20.62404908,20.62404908,20.62404908,20.62404908,20.62404908,20.62404908,0.425711467,0.536150558,0.000251354,1.0,0.725643043,0.122371336,0.599383355,0.231431696,0.430899108,0.096553658,0.628462585,0.004472535,0.396247154,0.180056397,0.029238007,0.126671007,0.051333681,0.087714979,9.63455,0.345977,67.9533,0.0888707,68.0,60.0,76.0,1.01061,0.203738,0.861758,0.0433247,8.21555,0.33257,67.8663,0.0900186,68.0,60.0,76.0,0.451112,0.395071,0.852964,0.0430333,0.343665183,0.648852676
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-773-S1623623232.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.491269221,0.576985454,0.333333333,1.0,0.547484682,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4024.875,0.018864355,3895.0,4158.0,4158.0,3895.0,4091.0,3983.0,4037.0,19.672462736,0.057080867,17.906366113,22.142263505,22.142263505,17.906366113,20.151996152,19.362259307,19.493346724,0.384547681,0.586912616,0.004280017,0.928356867,0.694769527,0.075851042,0.577919327,0.194439737,0.378996392,0.086401359,0.719764177,0.005277036,0.387868623,0.165092453,0.02512182,0.116208494,0.041028823,0.07200665,12.8502,0.276452,66.5066,0.0905286,66.0,59.0,74.0,1.00138,0.203276,0.858921,0.044684,10.834,0.272688,66.6136,0.0903673,67.0,59.0,74.0,0.438017,0.398886,0.848076,0.043788,0.340515368,0.628800134
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-394-S1339738121.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.511597602,0.576756562,0.333333333,1.0,0.580652013,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421381614,0.554453998,0.002653234,0.950631383,0.733614847,0.11714939,0.615158461,0.232526045,0.414280452,0.09889142,0.620724262,0.00849129,0.357806957,0.17904137,0.032593809,0.131127561,0.055747012,0.091226981,8.29167,0.425624,67.8712,0.0902525,68.0,60.0,76.0,1.00236,0.209524,0.861696,0.0433555,7.24457,0.384529,67.7954,0.0892993,68.0,60.0,76.0,0.453157,0.405767,0.856084,0.0420605,0.348970793,0.702292273
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-441-S1870921382.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.510555121,0.576856531,0.333333333,1.0,0.579069732,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4045.0,0.016985688,3976.0,4188.0,4188.0,3976.0,4058.0,4001.0,4030.0,19.977280615,0.049793683,18.405618531,21.596850787,21.596850787,18.405618531,20.746895893,19.632312671,19.843424318,0.397635326,0.595199703,8.7402e-05,1.0,0.718519508,0.078475148,0.587283646,0.196363372,0.393720102,0.092765697,0.693455414,0.005206752,0.371193569,0.166519951,0.029778593,0.123597613,0.044472724,0.077061655,10.4763,0.351596,67.0602,0.0901834,67.0,60.0,75.0,0.997806,0.20652,0.858097,0.0446511,8.93547,0.401285,67.0506,0.0913887,67.0,59.0,75.0,0.438981,0.398989,0.848604,0.0458729,0.344712785,0.649583475
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-890-S471177160.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.492311702,0.57706859,0.333333333,1.0,0.549307061,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4045.857142857,0.021184104,3939.0,4185.0,4185.0,3939.0,4115.0,3949.0,4052.0,19.217311344,0.045020556,17.955823293,20.766547192,20.766547192,17.955823293,19.928972419,18.442003949,19.227399342,0.400707722,0.543567595,0.001188356,1.0,0.710321361,0.109518194,0.554537941,0.245396099,0.397626511,0.088145327,0.68629546,0.003504559,0.334939003,0.174832715,0.028209129,0.116527253,0.045709603,0.072571417,12.9964,0.270479,66.7034,0.0900774,67.0,59.0,74.0,1.01241,0.200868,0.860842,0.0446458,10.9592,0.25936,66.8295,0.089208,67.0,59.0,74.0,0.437596,0.395666,0.849493,0.0422953,0.337033778,0.638379401
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-334-S345539451.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.511076362,0.576807649,0.333333333,1.0,0.579862436,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4058.25,0.013848876,3979.0,4133.0,4133.0,3979.0,4112.0,4006.0,4100.0,19.221792845,0.047598841,17.787893947,20.949189451,20.949189451,17.787893947,20.216439689,18.792120912,19.185222167,0.384095992,0.61108364,0.001688564,1.0,0.712937257,0.065546679,0.552225664,0.18009384,0.394298585,0.086462481,0.646384249,0.00695442,0.352642331,0.157528423,0.027983603,0.118359135,0.045995312,0.073952465,12.5941,0.276001,66.757,0.0895768,67.0,59.0,74.0,1.00702,0.201839,0.860618,0.0447742,10.4375,0.272057,66.9129,0.0897995,67.0,59.0,75.0,0.44518,0.405541,0.849124,0.0437157,0.343304035,0.645352896
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-810-S1939115771.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.50013031,0.577350191,0.333333333,1.0,0.562549783,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4050.571428571,0.00650623,4009.0,4082.0,4082.0,4009.0,4076.0,4023.0,4053.0,18.505546971,0.028272687,17.878066732,19.502694757,19.502694757,17.878066732,18.986923267,18.087054128,18.428571429,0.356970896,0.654233994,0.001235053,1.0,0.660174489,0.06049251,0.528507254,0.141524965,0.351852109,0.08374328,0.758129345,0.006533649,0.460110215,0.168375629,0.020885083,0.11970771,0.036192755,0.069539141,13.7362,0.276271,66.43,0.0905014,66.0,59.0,74.0,0.996424,0.204631,0.855278,0.0483099,11.7021,0.265339,66.4596,0.0898863,66.0,59.0,74.0,0.42822,0.399893,0.843364,0.0445427,0.333053184,0.582695153
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-196-S427221314.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.50013031,0.577350191,0.333333333,1.0,0.562549783,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4004.571428571,0.022728089,3920.0,4171.0,4171.0,3920.0,4112.0,3927.0,3954.0,20.283254195,0.069298226,17.926661574,22.633025292,22.633025292,17.926661574,21.728602254,19.616308154,20.07005564,0.418582325,0.551306151,0.004055962,1.0,0.744648013,0.105114421,0.60374245,0.239201299,0.413464031,0.094346933,0.663104007,0.009500149,0.366338554,0.187345384,0.031187739,0.125703562,0.049757663,0.08002602,9.96464,0.343004,67.5289,0.0878698,68.0,60.0,75.0,0.997488,0.208054,0.858224,0.0441318,8.34715,0.318524,67.4148,0.0892289,67.0,60.0,75.0,0.443123,0.393135,0.849342,0.0432491,0.347837643,0.616382352
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-775-S980284587.cnf,1.0,300.0,1279.0,300.0,1279.0,0.0,0.0,0.234558249,0.510033881,0.576903197,0.333333333,1.0,0.578273896,0.01,0.0,0.01,0.01,-0.0,0.0,0.0,1.0,4104.333333333,0.013251736,4051.0,4179.0,4179.0,4051.0,4179.0,4051.0,4083.0,21.039801907,0.095605178,18.283139965,23.026322087,23.026322087,18.283139965,23.026322087,18.283139965,21.809943669,0.413198826,0.555801421,0.004172204,0.937517693,0.720598888,0.10342538,0.591801867,0.215487895,0.411874133,0.094503099,0.662352129,0.007907036,0.370892737,0.179057845,0.028873468,0.134746567,0.044018012,0.081934104,8.67995,0.443746,67.7358,0.088277,68.0,60.0,76.0,0.991271,0.210277,0.857363,0.0445605,7.64308,0.3771,67.7912,0.0900108,68.0,60.0,76.0,0.445203,0.399426,0.850613,0.0426165,0.352518999,0.652408668
