@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC

@DATA
instances/Sat_Data/GI/iso_b03m_m800.AB03.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.18,1.8,0.04
instances/Sat_Data/GI/iso_b03m_m600.AB21.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.21,1.33,0.05
instances/Sat_Data/GI/iso_b09_m200.AB15.cnf,1,17.69,3.98,0.06,0.0,2.03,58.22,21.22,21.0,3.02
instances/Sat_Data/GI/iso_b03_s80.AB21.cnf,1,0.43,0.1,0.0,0.0,1.68,3.11,2.45,2.45,2.01
instances/Sat_Data/GI/iso_b03_m200.AB17.cnf,1,7.39,1.58,0.02,0.0,2.0,24.07,9.98,10.52,2.53
instances/Sat_Data/GI/iso_m2D_m196.AB18.cnf,1,0.01,0.0,0.0,0.0,0.02,0.28,2.09,2.21,2.0
instances/Sat_Data/GI/iso_m4Dr6_m625.AB12.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m2D_m576.AB07.cnf,1,3.98,0.86,0.0,0.0,2.02,12.87,6.25,6.27,2.1
instances/Sat_Data/GI/iso_b03m_m400.AB00.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4Dr6_m1296.AB11.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_s20.AB04.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_s40.AB17.cnf,1,0.04,0.01,0.0,0.0,0.09,0.57,2.08,2.09,2.0
instances/Sat_Data/GI/iso_m2D_s64.AB03.cnf,1,0.0,0.0,0.0,0.0,0.0,0.17,2.12,2.2,2.0
instances/Sat_Data/GI/iso_b03m_s20.AB22.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_s80.AB18.cnf,1,0.97,0.22,0.0,0.0,2.0,4.66,3.05,3.02,2.19
instances/Sat_Data/GI/iso_m4D_m1296.AB17.cnf,1,6.55,1.46,0.02,0.0,2.02,21.22,9.06,8.97,2.07
instances/Sat_Data/GI/iso_b09_s60.AB20.cnf,1,0.38,0.09,0.0,0.0,0.74,3.06,2.44,2.43,2.01
instances/Sat_Data/GI/iso_b03m_s60.AB01.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_s20.AB18.cnf,1,0.0,0.01,0.0,0.0,0.02,0.16,2.05,2.06,2.0
instances/Sat_Data/GI/iso_b03m_s60.AB23.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.15,0.01
instances/Sat_Data/GI/iso_b09_s60.AB18.cnf,1,0.38,0.09,0.0,0.0,0.81,3.05,2.42,2.43,2.01
instances/Sat_Data/GI/iso_b09_s60.AB08.cnf,1,0.38,0.09,0.0,0.0,0.8,3.05,2.43,2.43,2.05
instances/Sat_Data/GI/iso_m4D_s81.AB21.cnf,1,0.0,0.0,0.0,0.0,0.0,0.1,2.08,2.18,2.0
instances/Sat_Data/GI/iso_m2D_m196.AB07.cnf,1,0.0,0.01,0.0,0.0,0.02,0.73,2.08,2.19,2.0
instances/Sat_Data/GI/crafted_n12_d5_c3_num24.cnf,1,0.65,0.16,0.0,0.0,2.0,4.05,2.69,2.69,2.01
instances/Sat_Data/GI/crafted_n13_d4_c4_num16.cnf,1,0.21,0.04,0.0,0.0,2.0,2.61,2.22,2.25,2.0
instances/Sat_Data/GI/crafted_n13_d4_c2_num18.cnf,1,0.04,0.01,0.0,0.0,1.18,2.0,2.07,2.14,2.0
instances/Sat_Data/GI/crafted_n11_d6_c3_num22.cnf,1,3.24,0.7,0.01,0.0,2.0,10.39,5.47,5.39,2.01
instances/Sat_Data/GI/crafted_n14_d4_c4_num23.cnf,1,0.21,0.06,0.0,0.0,2.0,2.69,2.24,2.25,2.0
instances/Sat_Data/GI/crafted_n18_d3_c4_num28.cnf,1,0.21,0.05,0.0,0.0,1.12,2.67,2.24,2.24,2.0
instances/Sat_Data/GI/crafted_n11_d6_c4_num24.cnf,1,5.91,1.32,0.03,0.0,2.01,19.47,8.39,8.4,2.01
instances/Sat_Data/GI/crafted_n11_d4_c3_num6.cnf,1,0.08,0.02,0.0,0.0,2.0,1.77,2.1,2.13,2.0
instances/Sat_Data/GI/crafted_n12_d6_c4_num19.cnf,1,7.5,1.67,0.02,0.0,2.02,24.27,9.99,9.92,2.09
instances/Sat_Data/GI/crafted_n18_d3_c3_num29.cnf,1,0.12,0.03,0.0,0.0,0.62,2.34,2.15,2.19,2.0
instances/Sat_Data/GI/crafted_n18_d3_c3_num4.cnf,1,0.12,0.03,0.0,0.0,0.88,2.4,2.16,2.16,2.0
instances/Sat_Data/GI/crafted_n11_d4_c3_num30.cnf,1,0.08,0.02,0.0,0.0,2.0,1.58,2.12,2.14,2.0
instances/Sat_Data/GI/crafted_n11_d6_c2_num14.cnf,1,1.38,0.29,0.0,0.0,2.0,5.53,3.45,3.44,2.01
instances/Sat_Data/GI/crafted_n12_d3_c2_num5.cnf,1,0.03,0.01,0.0,0.0,0.16,2.1,2.06,2.1,2.0
instances/Sat_Data/GI/crafted_n13_d4_c2_num28.cnf,1,0.04,0.01,0.0,0.0,0.95,2.0,2.08,2.12,2.0
instances/Sat_Data/GI/crafted_n10_d6_c2_num2.cnf,1,1.33,0.29,0.01,0.0,2.01,5.48,3.45,3.43,2.01
instances/Sat_Data/GI/crafted_n12_d3_c2_num24.cnf,1,0.03,0.01,0.0,0.0,0.17,1.2,2.05,2.1,2.0
instances/Sat_Data/GI/crafted_n12_d5_c3_num16.cnf,1,0.64,0.15,0.0,0.0,2.01,4.11,2.69,2.69,2.01
instances/Sat_Data/GI/crafted_n11_d6_c4_num6.cnf,1,6.08,1.34,0.01,0.0,2.01,19.68,8.4,8.34,2.28
instances/Sat_Data/GI/crafted_n12_d6_c3_num27.cnf,1,4.15,0.89,0.01,0.0,2.01,13.32,6.34,6.27,2.02
instances/Sat_Data/GI/crafted_n14_d4_c2_num5.cnf,1,0.05,0.01,0.0,0.0,1.69,2.15,2.07,2.13,2.0
instances/Sat_Data/GI/iso_m2D_m400.AB16.cnf,1,0.47,0.1,0.01,0.0,1.0,3.26,2.51,2.52,2.02
instances/Sat_Data/GI/iso_m4Dr6_m625.AB20.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_m1000.AB03.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2.44,0.24
instances/Sat_Data/GI/iso_b03m_m600.AB06.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.22,1.35,0.07
instances/Sat_Data/GI/iso_m4D_m625.AB15.cnf,1,0.4,0.12,0.0,0.0,0.8,3.15,2.44,2.47,2.02
instances/Sat_Data/GI/iso_b03_m200.AB11.cnf,1,7.78,1.69,0.02,0.0,2.01,25.18,10.01,9.93,2.67
instances/Sat_Data/GI/iso_b03_s80.AB07.cnf,1,0.42,0.11,0.0,0.0,1.07,3.28,2.49,2.47,2.01
instances/Sat_Data/GI/iso_m2D_s81.AB14.cnf,1,0.0,0.0,0.0,0.0,0.0,0.07,2.1,2.21,2.0
instances/Sat_Data/GI/iso_b09_s100.AB01.cnf,1,1.99,0.48,0.0,0.0,2.01,8.26,4.13,4.12,2.03
instances/Sat_Data/GI/iso_m2D_m196.AB09.cnf,1,0.01,0.0,0.0,0.0,0.02,0.35,2.08,2.18,2.0
instances/Sat_Data/GI/iso_m4Dr6_s16.AB07.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.03
instances/Sat_Data/GI/iso_b09_m200.AB16.cnf,1,18.0,3.93,0.06,0.0,2.05,56.98,21.12,20.82,2.82
instances/Sat_Data/GI/iso_b09_m200.AB09.cnf,1,17.69,3.97,0.05,0.0,2.05,58.02,21.2,21.01,3.59
instances/Sat_Data/GI/iso_m4D_m625.AB10.cnf,1,0.4,0.09,0.0,0.0,0.78,3.23,2.43,2.47,2.03
instances/Sat_Data/GI/iso_b03_s80.AB13.cnf,1,0.43,0.09,0.0,0.0,1.09,3.42,2.45,2.45,2.01
instances/Sat_Data/GI/iso_m2D_m576.AB09.cnf,1,3.97,0.86,0.01,0.0,2.01,12.85,6.29,6.25,3.16
instances/Sat_Data/GI/iso_b03_s60.AB23.cnf,1,0.17,0.04,0.0,0.0,0.41,2.12,2.19,2.21,2.0
instances/Sat_Data/GI/iso_b03m_s40.AB06.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.01
instances/Sat_Data/GI/iso_b09_s40.AB10.cnf,1,0.09,0.02,0.0,0.0,0.23,1.77,2.13,2.12,2.0
instances/Sat_Data/GI/iso_b03m_s80.AB23.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4D_m625.AB09.cnf,1,0.41,0.08,0.0,0.0,0.79,3.23,2.44,2.45,2.01
instances/Sat_Data/GI/usr2.cnf,1,0.46,0.11,0.0,0.0,2.0,3.37,2.5,2.51,2.14
instances/Sat_Data/GI/tnn16.cnf,1,12.37,2.73,0.03,0.0,2.03,40.98,15.27,15.19,2.65
instances/Sat_Data/GI/chh5-5.cnf,1,?,?,?,?,?,?,?,?,?
instances/Sat_Data/GI/crafted_n12_d5_c3_num29.cnf,1,0.66,0.16,0.0,0.0,1.99,3.85,2.71,2.7,2.0
instances/Sat_Data/GI/crafted_n12_d5_c2_num17.cnf,1,0.26,0.06,0.0,0.0,2.0,2.83,2.3,2.28,2.0
instances/Sat_Data/GI/crafted_n11_d6_c2_num9.cnf,1,1.4,0.32,0.0,0.0,2.0,5.73,3.48,3.48,2.02
instances/Sat_Data/GI/crafted_n10_d6_c2_num17.cnf,1,1.37,0.31,0.01,0.0,1.99,5.62,3.47,3.43,2.01
instances/Sat_Data/GI/crafted_n12_d4_c3_num24.cnf,1,0.12,0.02,0.0,0.0,1.99,2.31,2.14,2.15,2.0
instances/Sat_Data/GI/crafted_n12_d5_c4_num10.cnf,1,1.26,0.28,0.0,0.0,2.01,6.14,3.34,3.32,2.01
instances/Sat_Data/GI/crafted_n10_d6_c4_num5.cnf,1,5.32,1.18,0.02,0.0,2.01,17.41,7.64,7.58,2.08
instances/Sat_Data/GI/crafted_n13_d4_c3_num29.cnf,1,0.11,0.02,0.0,0.0,2.01,2.04,2.15,2.15,2.0
instances/Sat_Data/GI/crafted_n12_d6_c3_num12.cnf,1,4.17,0.96,0.02,0.0,2.01,13.41,6.35,6.33,2.07
instances/Sat_Data/GI/crafted_n12_d5_c2_num5.cnf,1,0.27,0.07,0.0,0.0,1.99,2.83,2.29,2.29,2.0
instances/Sat_Data/GI/crafted_n18_d3_c2_num2.cnf,1,0.05,0.01,0.0,0.0,0.25,2.19,2.09,2.14,2.0
instances/Sat_Data/GI/crafted_n18_d3_c3_num3.cnf,1,0.13,0.03,0.0,0.0,0.56,2.42,2.15,2.19,2.0
instances/Sat_Data/GI/crafted_n13_d4_c2_num27.cnf,1,0.04,0.01,0.0,0.0,1.34,2.15,2.08,2.1,2.0
instances/Sat_Data/GI/crafted_n12_d3_c2_num18.cnf,1,0.03,0.01,0.0,0.0,0.2,0.63,2.08,2.11,2.0
instances/Sat_Data/GI/crafted_n11_d6_c3_num9.cnf,1,3.39,0.74,0.01,0.0,2.01,10.97,5.55,5.52,2.09
instances/Sat_Data/GI/crafted_n12_d5_c4_num13.cnf,1,1.26,0.28,0.01,0.0,2.0,6.14,3.35,3.32,2.08
instances/Sat_Data/GI/crafted_n12_d4_c3_num21.cnf,1,0.11,0.04,0.0,0.0,1.99,1.4,2.14,2.17,2.0
instances/Sat_Data/GI/crafted_n13_d4_c4_num26.cnf,1,0.22,0.04,0.0,0.0,2.0,2.64,2.23,2.23,2.0
instances/Sat_Data/GI/crafted_n14_d4_c2_num29.cnf,1,0.05,0.01,0.0,0.0,0.71,2.19,2.08,2.13,2.0
instances/Sat_Data/GI/crafted_n12_d5_c4_num11.cnf,1,1.25,0.29,0.01,0.0,2.0,6.08,3.33,3.31,2.07
instances/Sat_Data/GI/crafted_n12_d6_c2_num16.cnf,1,1.67,0.36,0.01,0.0,2.0,6.74,3.76,3.73,2.03
instances/Sat_Data/GI/crafted_n12_d4_c2_num20.cnf,1,0.04,0.01,0.0,0.0,1.73,1.5,2.08,2.12,2.0
instances/Sat_Data/GI/crafted_n11_d4_c4_num15.cnf,1,0.17,0.04,0.0,0.0,1.99,2.49,2.19,2.2,2.0
instances/Sat_Data/GI/crafted_n18_d3_c4_num29.cnf,1,0.21,0.06,0.0,0.0,1.28,2.67,2.23,2.26,2.0
instances/Sat_Data/GI/crafted_n12_d4_c3_num29.cnf,1,0.1,0.03,0.0,0.0,2.0,1.84,2.13,2.15,2.0
instances/Sat_Data/GI/crafted_n14_d3_c3_num5.cnf,1,0.09,0.02,0.0,0.0,0.36,1.51,2.1,2.14,2.0
instances/Sat_Data/GI/crafted_n14_d3_c2_num7.cnf,1,0.03,0.01,0.0,0.0,0.19,2.14,2.07,2.12,2.0
instances/Sat_Data/GI/crafted_n16_d3_c2_num3.cnf,1,0.04,0.01,0.0,0.0,0.2,2.15,2.08,2.13,2.0
instances/Sat_Data/GI/crafted_n12_d6_c2_num12.cnf,1,1.66,0.37,0.01,0.0,2.0,6.71,3.76,3.76,2.01
instances/Sat_Data/GI/crafted_n11_d4_c2_num12.cnf,1,0.03,0.01,0.0,0.0,1.91,1.15,2.06,2.12,2.0
instances/Sat_Data/GI/crafted_n10_d6_c4_num17.cnf,1,5.29,1.17,0.02,0.0,2.01,17.22,7.64,7.58,2.11
instances/Sat_Data/GI/crafted_n16_d3_c4_num26.cnf,1,0.21,0.05,0.0,0.0,1.38,2.6,2.23,2.24,2.0
instances/Sat_Data/GI/crafted_n10_d6_c2_num19.cnf,1,1.36,0.3,0.0,0.0,2.02,5.54,3.45,3.43,2.06
instances/Sat_Data/GI/crafted_n11_d6_c4_num8.cnf,1,6.09,1.32,0.01,0.0,2.01,19.45,8.42,8.31,2.09
instances/Sat_Data/GI/crafted_n11_d6_c4_num20.cnf,1,6.04,1.33,0.01,0.0,2.02,19.54,8.42,8.4,2.25
instances/Sat_Data/GI/crafted_n18_d3_c4_num13.cnf,1,0.22,0.04,0.0,0.0,1.24,2.73,2.23,2.24,2.0
instances/Sat_Data/GI/iso_m2D_s36.AB06.cnf,1,0.0,0.0,0.0,0.0,0.0,0.05,2.12,2.19,2.0
instances/Sat_Data/GI/iso_m2D_s81.AB18.cnf,1,0.0,0.0,0.0,0.0,0.0,0.15,2.1,2.19,2.0
instances/Sat_Data/GI/iso_b03m_s80.AB07.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m2D_m400.AB22.cnf,1,0.47,0.11,0.0,0.0,1.15,3.27,2.51,2.53,2.02
instances/Sat_Data/GI/iso_b03_m200.AB16.cnf,1,7.69,1.68,0.02,0.0,2.01,24.49,9.97,9.99,2.06
instances/Sat_Data/GI/iso_b03m_s40.AB05.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_s40.AB10.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4Dr6_m1296.AB09.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_s60.AB17.cnf,1,0.38,0.1,0.0,0.0,0.77,3.07,2.42,2.43,2.01
instances/Sat_Data/GI/iso_b03_m200.AB05.cnf,1,7.58,1.67,0.03,0.0,2.02,25.09,10.03,9.93,2.03
instances/Sat_Data/GI/iso_b03m_s60.AB02.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_s100.AB02.cnf,1,1.95,0.48,0.0,0.0,2.01,8.31,4.15,4.11,2.13
instances/Sat_Data/GI/iso_b03m_s60.AB07.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.01
instances/Sat_Data/GI/iso_b03_s40.AB15.cnf,1,0.04,0.01,0.0,0.0,0.1,0.5,2.09,2.1,2.0
instances/Sat_Data/GI/iso_m4Dr6_s16.AB09.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.03
instances/Sat_Data/GI/iso_m4D_m256.AB09.cnf,1,0.03,0.01,0.0,0.0,0.07,0.6,2.06,2.13,2.0
instances/Sat_Data/GI/iso_m4Dr6_m625.AB05.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_m400.AB11.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.88,0.03
instances/Sat_Data/GI/iso_b03m_m400.AB18.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.88,0.04
instances/Sat_Data/GI/iso_b09_s40.AB19.cnf,1,0.09,0.02,0.0,0.0,0.21,1.62,2.13,2.13,2.0
instances/Sat_Data/GI/iso_m2D_s36.AB08.cnf,1,0.0,0.0,0.0,0.0,0.0,0.01,2.12,2.15,2.0
instances/Sat_Data/GI/iso_m4D_m256.AB00.cnf,1,0.03,0.01,0.0,0.0,0.07,0.75,2.06,2.09,2.0
instances/Sat_Data/GI/iso_m2D_s16.AB13.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.05,1.51
instances/Sat_Data/GI/iso_m4Dr6_m256.AB14.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_s60.AB16.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_s80.AB19.cnf,1,0.42,0.1,0.0,0.0,0.81,3.41,2.44,2.47,2.02
instances/Sat_Data/GI/crafted_n13_d4_c4_num30.cnf,1,0.21,0.04,0.0,0.0,1.99,2.63,2.23,2.23,2.0
instances/Sat_Data/GI/crafted_n18_d3_c2_num9.cnf,1,0.05,0.01,0.0,0.0,0.29,2.16,2.09,2.14,2.0
instances/Sat_Data/GI/crafted_n16_d3_c3_num27.cnf,1,0.1,0.02,0.0,0.0,0.58,2.36,2.13,2.17,2.0
instances/Sat_Data/GI/crafted_n13_d4_c3_num4.cnf,1,0.1,0.03,0.0,0.0,2.0,2.01,2.13,2.15,2.0
instances/Sat_Data/GI/crafted_n16_d3_c2_num12.cnf,1,0.05,0.01,0.0,0.0,0.33,1.4,2.08,2.15,2.0
instances/Sat_Data/GI/crafted_n11_d6_c3_num2.cnf,1,3.33,0.74,0.01,0.0,2.02,10.89,5.59,5.47,2.05
instances/Sat_Data/GI/crafted_n16_d3_c4_num2.cnf,1,0.2,0.06,0.0,0.0,1.62,2.63,2.23,2.24,2.0
instances/Sat_Data/GI/crafted_n12_d6_c2_num25.cnf,1,1.65,0.36,0.01,0.0,2.01,6.77,3.75,3.75,2.05
instances/Sat_Data/GI/crafted_n12_d4_c3_num13.cnf,1,0.1,0.04,0.0,0.0,2.0,2.36,2.15,2.16,2.0
instances/Sat_Data/GI/crafted_n14_d3_c3_num30.cnf,1,0.08,0.02,0.0,0.0,0.44,2.3,2.11,2.14,2.0
instances/Sat_Data/GI/crafted_n12_d4_c2_num3.cnf,1,0.04,0.01,0.0,0.0,0.75,1.18,2.07,2.14,2.0
instances/Sat_Data/GI/crafted_n11_d4_c4_num1.cnf,1,0.16,0.05,0.0,0.0,1.99,2.5,2.19,2.2,2.0
instances/Sat_Data/GI/crafted_n12_d4_c2_num5.cnf,1,0.04,0.01,0.0,0.0,0.73,1.0,2.07,2.13,2.0
instances/Sat_Data/GI/crafted_n16_d3_c4_num1.cnf,1,0.2,0.06,0.0,0.0,1.14,2.67,2.24,2.26,2.0
instances/Sat_Data/GI/crafted_n16_d3_c4_num29.cnf,1,0.22,0.04,0.0,0.0,1.26,2.68,2.23,2.24,2.0
instances/Sat_Data/GI/crafted_n11_d6_c4_num26.cnf,1,6.21,1.33,0.03,0.0,2.01,20.04,8.47,8.46,2.03
instances/Sat_Data/GI/crafted_n11_d4_c3_num21.cnf,1,0.09,0.02,0.0,0.0,2.0,1.53,2.11,2.11,2.0
instances/Sat_Data/GI/crafted_n12_d3_c2_num27.cnf,1,0.03,0.01,0.0,0.0,0.3,1.5,2.05,2.11,2.0
instances/Sat_Data/GI/crafted_n12_d6_c4_num30.cnf,1,7.75,1.68,0.02,0.0,2.01,24.93,10.06,9.96,2.17
instances/Sat_Data/GI/iso_b09_s40.AB21.cnf,1,0.09,0.02,0.01,0.0,0.21,1.21,2.12,2.12,2.0
instances/Sat_Data/GI/iso_m4D_m1296.AB03.cnf,1,6.86,1.5,0.02,0.0,2.02,22.08,9.1,9.02,2.68
instances/Sat_Data/GI/iso_m4D_s16.AB02.cnf,1,0.0,0.0,0.0,0.0,0.0,0.02,2.06,2.11,2.0
instances/Sat_Data/GI/iso_b09_s40.AB06.cnf,1,0.09,0.03,0.0,0.0,0.2,1.96,2.12,2.13,2.01
instances/Sat_Data/GI/iso_b09_s100.AB18.cnf,1,1.95,0.47,0.01,0.0,2.01,8.41,4.13,4.15,2.24
instances/Sat_Data/GI/iso_m4D_m256.AB17.cnf,1,0.03,0.01,0.0,0.0,0.07,0.83,2.07,2.12,2.0
instances/Sat_Data/GI/iso_b03m_m200.AB13.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4D_m256.AB03.cnf,1,0.03,0.01,0.0,0.0,0.07,1.39,2.07,2.12,2.0
instances/Sat_Data/GI/iso_m4Dr6_m1296.AB19.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4D_s81.AB17.cnf,1,0.0,0.0,0.0,0.0,0.0,0.12,2.08,2.17,2.0
instances/Sat_Data/GI/iso_m2D_m196.AB22.cnf,1,0.01,0.0,0.0,0.0,0.01,0.54,2.1,2.15,2.0
instances/Sat_Data/GI/iso_b03m_s60.AB20.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4Dr6_s81.AB16.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m2D_m196.AB20.cnf,1,0.0,0.01,0.0,0.0,0.01,0.28,2.08,2.17,2.0
instances/Sat_Data/GI/iso_m2D_s16.AB22.cnf,1,0.0,0.0,0.0,0.0,0.0,0.01,0.83,1.06,1.46
instances/Sat_Data/GI/iso_m4Dr6_m1296.AB23.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_m200.AB20.cnf,1,18.18,3.92,0.06,0.0,2.04,56.92,21.22,21.04,2.34
instances/Sat_Data/GI/iso_b03_s100.AB10.cnf,1,0.86,0.19,0.01,0.0,1.64,4.24,2.89,2.9,2.03
instances/Sat_Data/GI/iso_m4Dr6_s81.AB02.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_m200.AB10.cnf,1,17.82,4.64,0.07,0.0,2.03,58.51,21.39,21.29,3.03
instances/Sat_Data/GI/iso_b03m_s80.AB10.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_s100.AB12.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m2D_s81.AB05.cnf,1,0.0,0.0,0.0,0.0,0.0,0.05,2.11,2.19,2.0
instances/Sat_Data/GI/iso_m4Dr6_s81.AB19.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_m200.AB00.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_s100.AB03.cnf,1,1.98,0.45,0.01,0.0,2.01,8.03,4.11,4.08,2.32
instances/Sat_Data/GI/iso_m4D_s16.AB16.cnf,1,0.0,0.0,0.0,0.0,0.0,0.02,2.07,2.1,2.0
instances/Sat_Data/GI/iso_b09_s80.AB00.cnf,1,0.98,0.23,0.01,0.0,1.95,4.73,3.07,3.03,2.03
instances/Sat_Data/GI/iso_b03m_s80.AB19.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.29,0.02
instances/Sat_Data/GI/iso_m4Dr6_m256.AB06.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_s20.AB16.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_s80.AB15.cnf,1,0.99,0.23,0.0,0.0,1.99,4.71,3.05,3.04,2.01
instances/Sat_Data/GI/iso_b03m_s60.AB15.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.01
instances/Sat_Data/GI/iso_b03m_s100.AB14.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.24,0.03
instances/Sat_Data/GI/iso_m2D_s64.AB15.cnf,1,0.0,0.0,0.0,0.0,0.0,0.04,2.11,2.19,2.0
instances/Sat_Data/GI/tnn7.cnf,1,0.95,0.22,0.0,0.0,2.0,4.6,3.01,3.01,2.07
instances/Sat_Data/GI/crafted_n12_d3_c3_num29.cnf,1,0.08,0.02,0.0,0.0,0.55,1.3,2.11,2.14,2.0
instances/Sat_Data/GI/crafted_n12_d6_c3_num17.cnf,1,4.05,0.87,0.01,0.0,2.01,12.9,6.26,6.25,2.02
instances/Sat_Data/GI/crafted_n14_d3_c4_num5.cnf,1,0.17,0.03,0.0,0.0,1.06,2.44,2.18,2.2,2.0
instances/Sat_Data/GI/crafted_n16_d3_c4_num19.cnf,1,0.2,0.06,0.0,0.0,1.09,2.69,2.23,2.27,2.0
instances/Sat_Data/GI/crafted_n11_d6_c3_num4.cnf,1,3.29,0.73,0.0,0.0,2.01,10.57,5.52,5.43,2.11
instances/Sat_Data/GI/crafted_n12_d5_c4_num23.cnf,1,1.24,0.26,0.01,0.0,2.01,5.85,3.3,3.29,2.0
instances/Sat_Data/GI/crafted_n12_d3_c4_num29.cnf,1,0.16,0.03,0.0,0.0,1.11,2.49,2.16,2.18,2.0
instances/Sat_Data/GI/crafted_n11_d6_c4_num7.cnf,1,5.93,1.27,0.01,0.0,2.02,19.33,8.34,8.25,2.16
instances/Sat_Data/GI/crafted_n13_d4_c4_num11.cnf,1,0.21,0.05,0.0,0.0,1.99,2.68,2.23,2.24,2.0
instances/Sat_Data/GI/crafted_n13_d4_c2_num11.cnf,1,0.04,0.01,0.0,0.0,1.42,1.1,2.07,2.13,2.0
instances/Sat_Data/GI/crafted_n12_d3_c2_num1.cnf,1,0.03,0.01,0.0,0.0,0.18,0.77,2.05,2.1,2.0
instances/Sat_Data/GI/crafted_n18_d3_c4_num14.cnf,1,0.21,0.06,0.0,0.0,1.61,2.56,2.22,2.25,2.0
instances/Sat_Data/GI/crafted_n14_d4_c3_num2.cnf,1,0.11,0.04,0.0,0.0,2.0,2.36,2.14,2.17,2.0
instances/Sat_Data/GI/crafted_n11_d4_c2_num21.cnf,1,0.04,0.01,0.0,0.0,1.99,2.1,2.09,2.11,2.0
instances/Sat_Data/GI/crafted_n14_d4_c3_num19.cnf,1,0.11,0.03,0.0,0.0,2.0,2.36,2.14,2.16,2.0
