@RELATION SAT11-RANDOM-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,60.21,0.01,0.28,2.06,0.0,2.06,0.0064573287963867,0.0020751953125,0.0043094158172607
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,9.34,0.0,0.04,2.16,0.0,2.13,0.003993272781372,0.0017018318176269,0.0033180713653564
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1.0,0.07,1.98,2.0,2.01,0.4,0.06,0.21,2.46,0.01,2.12,0.0106058120727539,0.002103567123413,0.0114126205444335
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.13,0.06,0.0,0.03,2.49,0.0,2.21,0.0066299438476562,0.0014417171478271,0.0060615539550781
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.48,0.0,2.21,0.0085468292236328,0.0015623569488525,0.0050725936889648
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1.0,3.24,2.01,2.09,2.03,3.4,0.62,2.18,2.22,0.03,2.15,0.0724446773529052,0.0061202049255371,0.0665674209594726
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.14,60.21,0.03,0.69,2.08,0.0,2.06,0.0057277679443359,0.0021042823791503,0.0037946701049804
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.11,0.06,0.0,0.03,2.46,0.0,2.23,0.0075747966766357,0.0014622211456298,0.0049777030944824
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.03,2.51,0.0,2.23,0.0076665878295898,0.0015952587127685,0.0079603195190429
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,3.29,0.0,0.02,1.65,0.0,1.01,0.0041151046752929,0.0015480518341064,0.0049588680267333
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.05,60.03,0.01,0.36,2.07,0.0,2.07,0.0049681663513183,0.0021224021911621,0.0038051605224609
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.25,60.14,0.05,0.93,2.08,0.0,2.07,0.004796028137207,0.0019693374633789,0.0036442279815673
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,3.33,0.0,0.01,1.62,0.0,1.01,0.0051357746124267,0.0015435218811035,0.0049929618835449
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.03,60.16,0.01,0.29,2.06,0.0,2.05,0.0067746639251708,0.0019047260284423,0.0041723251342773
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1.0,0.03,2.0,2.0,1.43,60.26,0.11,2.09,2.09,0.0,2.08,0.0055031776428222,0.0023598670959472,0.0040857791900634
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.27,60.13,0.05,0.93,2.07,0.0,2.05,0.0047831535339355,0.0020334720611572,0.0051078796386718
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1.0,2.46,2.0,2.01,2.02,2.89,0.51,1.83,2.21,0.02,2.12,0.0654044151306152,0.0052504539489746,0.0571165084838867
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.05,0.03,0.0,0.02,2.51,0.0,2.25,0.0051572322845458,0.0014457702636718,0.0065221786499023
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1.0,1.68,2.0,2.06,2.03,2.39,0.42,1.46,2.21,0.02,2.11,0.0476179122924804,0.0051109790802001,0.0406508445739746
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.01,9.25,0.0,0.04,2.19,0.0,2.11,0.0054206848144531,0.0021460056304931,0.0040359497070312
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1.0,4.24,2.0,2.2,2.02,3.98,0.74,2.53,2.21,0.04,2.19,0.0946631431579589,0.0070562362670898,0.076479434967041
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.02,0.0,0.02,2.55,0.0,2.26,0.0060000419616699,0.0014286041259765,0.0058493614196777
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1.0,1.08,1.99,2.03,2.01,1.85,0.33,1.11,2.21,0.01,2.09,0.0348999500274658,0.0041117668151855,0.030834674835205
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.51,0.0,2.25,0.004530906677246,0.001509666442871,0.0039372444152832
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.0,3.26,0.0,0.02,1.63,0.0,1.0,0.0042321681976318,0.0013954639434814,0.0033297538757324
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,9.26,0.0,0.04,2.17,0.0,2.17,0.0043606758117675,0.0023632049560546,0.0032985210418701
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,11.27,0.0,0.04,2.18,0.0,2.11,0.0040779113769531,0.0357370376586914,0.004662275314331
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,60.19,0.01,0.28,2.07,0.0,2.05,0.0056865215301513,0.001948595046997,0.003619909286499
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.11,0.06,0.0,0.03,2.51,0.0,2.19,0.0075211524963378,0.0022571086883544,0.0051004886627197
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,0.04,0.0,0.02,2.55,0.0,2.26,0.013028860092163,0.0018801689147949,0.0067493915557861
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.01,60.02,0.0,0.2,2.07,0.0,2.05,0.0048747062683105,0.0018236637115478,0.0038142204284667
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.47,0.0,2.25,0.0044870376586914,0.0014460086822509,0.0039691925048828
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,7.24,0.0,0.03,2.18,0.0,2.11,0.0040006637573242,0.001650333404541,0.0035040378570556
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1.0,0.01,2.0,2.0,2.01,60.01,0.05,0.45,2.19,0.01,2.1,0.0060799121856689,0.0015358924865722,0.0046250820159912
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1.0,0.0,2.01,2.0,0.04,0.03,0.0,0.02,2.48,0.0,2.28,0.0059790611267089,0.0015645027160644,0.0239443778991699
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1.0,0.07,1.99,2.0,2.01,0.42,0.07,0.22,2.47,0.0,2.09,0.0100562572479248,0.0015809535980224,0.0074303150177001
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.05,60.07,0.01,0.36,2.05,0.01,2.04,0.0054986476898193,0.0024404525756835,0.0054118633270263
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.52,0.0,2.23,0.0041427612304687,0.001488447189331,0.0035090446472167
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.0,5.22,0.0,0.02,2.21,0.0,1.67,0.0050859451293945,0.0020439624786376,0.0036268234252929
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.27,60.1,0.04,0.92,2.08,0.01,2.06,0.0046846866607666,0.001955509185791,0.004542589187622
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.01,60.06,0.0,0.2,2.06,0.0,2.05,0.0054147243499755,0.0018293857574462,0.0035631656646728
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.52,0.0,2.23,0.006915807723999,0.001554250717163,0.0083060264587402
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1.0,1.08,2.0,2.04,2.02,1.83,0.32,1.1,2.21,0.01,2.09,0.0383491516113281,0.0036296844482421,0.0296757221221923
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.03,2.48,0.0,2.22,0.0066242218017578,0.0014853477478027,0.0056567192077636
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.0,5.26,0.0,0.03,2.16,0.0,1.66,0.0040109157562255,0.0014519691467285,0.003335952758789
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.13,0.06,0.0,0.03,2.54,0.0,2.2,0.007491111755371,0.0015594959259033,0.0050220489501953
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1.0,6.68,2.0,2.17,2.03,5.12,0.98,2.9,2.21,0.05,2.2,0.118370771408081,0.0087518692016601,0.1029427051544189
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.52,0.0,2.29,0.0042638778686523,0.0014262199401855,0.0036628246307373
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.49,0.0,2.24,0.004725694656372,0.0017030239105224,0.0036516189575195
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.49,0.0,2.25,0.0105297565460205,0.0015809535980224,0.0058419704437255
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.25,60.23,0.05,0.99,2.07,0.0,2.07,0.0053858757019042,0.0021615028381347,0.0039856433868408
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.12,0.07,0.01,0.03,2.49,0.0,2.2,0.0211122035980224,0.0018858909606933,0.0158615112304687
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.01,2.48,0.0,2.24,0.0058503150939941,0.0014166831970214,0.0044479370117187
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1.0,0.28,2.0,2.0,2.01,0.9,0.13,0.47,2.41,0.01,2.09,0.0180768966674804,0.0021424293518066,0.0153450965881347
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.04,60.13,0.01,0.32,2.05,0.0,2.05,0.0047223567962646,0.002152681350708,0.0034942626953125
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,9.24,0.0,0.04,2.16,0.0,2.13,0.0050451755523681,0.0015923976898193,0.0039610862731933
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.7,60.16,0.08,1.39,2.06,0.0,2.08,0.0049262046813964,0.0020976066589355,0.0037758350372314
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,9.36,0.0,0.04,2.16,0.0,2.14,0.0043013095855712,0.0018441677093505,0.0043718814849853
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,60.06,0.01,0.24,2.06,0.0,2.05,0.0047061443328857,0.0018661022186279,0.0038433074951171
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.49,0.0,2.27,0.0044300556182861,0.001497745513916,0.0036313533782958
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.01,60.09,0.0,0.2,2.08,0.0,2.04,0.0044994354248046,0.0018963813781738,0.005054235458374
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,0.04,0.0,0.02,2.5,0.0,2.23,0.0046079158782958,0.0017347335815429,0.0055718421936035
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.14,60.09,0.03,0.74,2.08,0.0,2.06,0.0055124759674072,0.0024287700653076,0.0049977302551269
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1.0,0.02,1.98,2.0,0.68,60.1,0.08,1.51,2.08,0.0,2.07,0.0066659450531005,0.0022001266479492,0.0048563480377197
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1.0,0.01,1.99,2.0,1.32,60.01,0.04,0.37,2.2,0.01,2.12,0.0050561428070068,0.0016083717346191,0.0046727657318115
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1.0,0.01,2.0,2.0,0.03,60.24,0.01,0.33,2.07,0.0,2.05,0.0047962665557861,0.0019657611846923,0.0036063194274902
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.49,0.0,2.22,0.0054569244384765,0.0016126632690429,0.0066003799438476
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.14,60.03,0.03,0.68,2.07,0.0,2.06,0.004749059677124,0.0019981861114501,0.0037939548492431
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,0.02,0.0,0.01,2.49,0.0,2.26,0.0073084831237792,0.001462697982788,0.0034306049346923
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.02,2.43,0.0,2.26,0.0066523551940917,0.0014400482177734,0.0048010349273681
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.05,0.04,0.0,0.01,2.44,0.0,2.24,0.0052704811096191,0.0015766620635986,0.0057754516601562
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.02,2.53,0.0,2.27,0.0059709548950195,0.0015199184417724,0.0054221153259277
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1.0,4.33,1.98,2.16,2.06,3.92,0.73,2.55,2.2,0.05,2.16,0.0933616161346435,0.0070369243621826,0.0759787559509277
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1.0,2.44,1.99,2.13,2.01,2.95,0.53,1.82,2.23,0.03,2.13,0.0604901313781738,0.005359411239624,0.0520515441894531
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1.0,0.07,2.0,2.0,2.01,0.39,0.06,0.21,2.41,0.0,2.11,0.0103492736816406,0.0019845962524414,0.0083663463592529
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.03,11.24,0.0,0.05,2.15,0.0,2.12,0.0040600299835205,0.0013880729675292,0.0033702850341796
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.05,0.04,0.0,0.02,2.51,0.0,2.24,0.0048167705535888,0.0015082359313964,0.0039534568786621
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1.0,0.03,2.0,2.0,2.01,60.01,0.1,0.77,2.18,0.01,2.1,0.0072278976440429,0.0022168159484863,0.0052261352539062
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.01,60.03,0.0,0.2,2.06,0.0,2.06,0.0059242248535156,0.0019993782043457,0.0035359859466552
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1.0,1.71,1.99,2.07,2.03,2.34,0.43,1.46,2.22,0.01,2.11,0.0560193061828613,0.0044941902160644,0.0460486412048339
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,5.27,0.0,0.03,2.17,0.0,1.65,0.0043449401855468,0.0014495849609375,0.0039808750152587
SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,60.17,0.01,0.24,2.07,0.0,2.05,0.0062825679779052,0.0018479824066162,0.004606008529663
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1.0,3.26,2.0,2.17,2.04,3.93,0.62,2.14,2.22,0.05,2.15,0.0945532321929931,0.0060970783233642,0.069955825805664
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.03,2.53,0.0,2.21,0.0046963691711425,0.0015628337860107,0.0037505626678466
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.0,5.26,0.0,0.03,2.16,0.0,1.69,0.0051066875457763,0.0022711753845214,0.003657579421997
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S2092454698-027.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,9.25,0.0,0.04,2.18,0.0,2.12,0.0040059089660644,0.0017309188842773,0.0036184787750244
SAT11/random/large/unif-k7-r85-v150-c12750-S313239685-087-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.14,60.25,0.03,0.74,2.07,0.0,2.05,0.0048460960388183,0.001953125,0.0038342475891113
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1.0,6.75,2.0,2.1,2.02,4.93,0.95,2.74,2.24,0.07,2.2,0.1303722858428955,0.0090570449829101,0.1030199527740478
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.01,9.19,0.0,0.04,2.18,0.0,2.14,0.0046842098236083,0.0014276504516601,0.0033192634582519
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,0.04,0.0,0.02,2.48,0.0,2.23,0.0059096813201904,0.0014684200286865,0.0057287216186523
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.04,0.03,0.0,0.02,2.53,0.0,2.25,0.0043878555297851,0.0014550685882568,0.0036478042602539
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1880411078-058.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.01,7.18,0.0,0.03,2.18,0.0,2.13,0.0040390491485595,0.0021023750305175,0.0038294792175292
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,0.03,0.0,0.01,2.51,0.0,2.25,0.0048332214355468,0.0015482902526855,0.0036249160766601
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.08,0.05,0.0,0.03,2.49,0.0,2.24,0.0066480636596679,0.0015203952789306,0.0046496391296386
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.08,0.05,0.0,0.02,2.48,0.0,2.2,0.0053904056549072,0.0014817714691162,0.0059785842895507
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.03,11.27,0.0,0.05,2.16,0.0,2.11,0.0040512084960937,0.0015702247619628,0.0046024322509765
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.01,5.23,0.0,0.02,2.21,0.0,1.68,0.0040040016174316,0.0014111995697021,0.003469705581665
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,7.26,0.0,0.03,2.17,0.0,2.13,0.00400972366333,0.0024969577789306,0.0032978057861328
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1.0,0.01,2.0,2.0,1.29,60.01,0.05,0.36,2.18,0.0,2.1,0.0062556266784667,0.0016255378723144,0.0051944255828857
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.01,2.5,0.0,2.26,0.00445556640625,0.0015907287597656,0.0064702033996582
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.11,0.06,0.0,0.03,2.52,0.0,2.21,0.0084879398345947,0.0014796257019042,0.0061762332916259
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1.0,0.02,2.0,2.0,0.89,60.23,0.08,1.41,2.08,0.0,2.06,0.0048716068267822,0.0021815299987792,0.003913402557373
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.01,9.2,0.0,0.05,2.19,0.0,2.12,0.004406452178955,0.0034472942352294,0.0052242279052734
SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.03,60.19,0.01,0.28,2.06,0.0,2.04,0.0057439804077148,0.0020384788513183,0.003782033920288
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.05,0.04,0.0,0.01,2.48,0.0,2.24,0.0044898986816406,0.0015544891357421,0.0037369728088378
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1863077195-052.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.51,0.0,2.25,0.0104799270629882,0.0015327930450439,0.007249116897583
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1920335371-069-UNKNOWN.cnf,1.0,4.34,2.0,2.17,2.05,3.92,0.72,2.53,2.21,0.05,2.16,0.0995149612426757,0.007582664489746,0.0784878730773925
SAT11/random/large/unif-k7-r85-v150-c12750-S541704841-072-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.14,60.1,0.03,0.68,2.06,0.0,2.07,0.0046451091766357,0.0019757747650146,0.0048804283142089
SAT11/random/medium/unif-k7-r89-v90-c8010-S2127424322-078.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.05,60.05,0.01,0.36,2.06,0.0,2.06,0.0046830177307128,0.0018906593322753,0.0036265850067138
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,0.03,0.0,0.01,2.54,0.0,2.28,0.004199743270874,0.001500129699707,0.0036876201629638
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1205196501-095.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.05,0.04,0.0,0.02,2.54,0.0,2.26,0.0068392753601074,0.0016539096832275,0.0045819282531738
SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,60.12,0.01,0.28,2.05,0.0,2.06,0.0049464702606201,0.002028465270996,0.003849983215332
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.04,0.03,0.0,0.02,2.5,0.0,2.24,0.0043320655822753,0.0017430782318115,0.0053431987762451
SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.68,50.02,0.03,0.28,2.15,0.0,2.1,0.0046398639678955,0.0021779537200927,0.0039968490600585
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.03,0.04,0.0,0.02,2.5,0.0,2.25,0.0066027641296386,0.0015230178833007,0.0050978660583496
SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1.0,0.01,2.01,2.0,0.26,60.24,0.05,0.92,2.08,0.0,2.06,0.0047192573547363,0.00201416015625,0.0035953521728515
