@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
mrpp_8x8#16_12.cnf,1.0,10790.0,88870.0,4845.0,55247.0,1.227038184,0.608594132,0.32,0.08769707,0.399512492,0.766899961,0.0,1.0,1.832240349,0.00080304,0.260510852,0.000412797,0.00123839,1.409140512,0.0,0.083135736,0.368671602,-0.0,0.00080304,0.630652996,0.000144804,0.001936757,3.938318219,0.284488677,0.172535237,0.0,0.782178218,3.847444609,0.00020617,0.499020143,3.6201e-05,0.000506815,2.737371133,0.334153891,0.000756277,0.32288689,0.000126704,0.001248937,0.06,0.001441559,0.431610277,7.2402e-05,0.003602006,4.806608273,0.37070609,0.31050609,0.055476529,0.888888889,3.669214465,10.18,79.207794,40.90597,-0.0,30.578869,-0.0,-0.0,4.080003,-0.0,-0.0,43.48163,-0.0,29.478191,-0.0,28.716536,80.90878,32.618664
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15214.778,7899.418,-0.0,6164.586,-0.0,-0.0,705.5704,-0.0,-0.0,7960.867,-0.0,5435.6685,-0.0,5329.6074,15298.629,6033.707
jgiraldezlevy.2200.9086.08.40.158.cnf,1.0,2200.0,9086.0,2136.0,8978.0,0.029962547,0.012029405,0.0,0.237914903,0.497089181,0.586000689,0.0,1.0,0.714990898,0.001421077,0.063039878,0.001404494,0.002340824,0.154315488,0.0,0.0,0.965805302,0.0,0.001421077,0.290705257,0.000556917,0.003230118,2.699455327,0.232283793,0.168948076,0.0,1.0,3.341406024,0.000702873,0.399087266,0.000111383,0.001782134,2.318014956,0.497772332,0.002469624,0.261106047,0.000891067,0.005457786,0.0,0.002127152,0.241662012,0.000556917,0.004566719,2.929820633,0.140375821,0.269526349,0.053426249,0.428571429,2.665762378,0.16,7.9120617,3.245396,-0.0,23.687405,-0.0,2.0804834,20.219568,-0.0,-0.0069810525,-0.0,25.373535,6.1188755,-0.0,-0.03748103,22.525986,18.796234
009-80-4.cnf,1.0,13408.0,478480.0,12702.0,307263.0,0.055581798,0.557232729,0.66,0.041339178,0.375428943,0.589395352,0.0,1.0,2.190146896,0.000453147,0.201278836,0.000157456,0.001574555,1.443910252,0.0,0.001093526,0.037947947,0.02,0.000453147,0.439966718,5.2073e-05,0.000881981,3.718190831,0.117463541,0.06856873,0.0,0.672727273,2.81475274,7.3731e-05,0.497491589,3.255e-06,0.000188763,3.28021627,0.193550802,6.3592e-05,0.419412155,1.6273e-05,0.000139945,0.3,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,178.72607,91.09965,-0.0,65.900024,-0.0,-0.0,11.136807,-0.0,-0.0,99.297935,-0.0,67.367676,-0.0,66.071465,182.06735,76.24059
manthey_DimacsSorterHalf_37_8.cnf,1.0,6247.0,21154.0,3886.0,19175.0,0.60756562,0.103207301,0.04,0.202659713,0.299168541,1.162115473,0.0,1.0,1.379924395,0.000690527,0.494121166,0.000514668,0.009006691,1.0733235,0.0,0.586753585,0.865606258,-0.0,0.000690527,0.569332226,0.00041721,0.00464146,2.313536906,0.205724992,0.173816878,0.0,0.804878049,2.84297969,0.000443541,0.73952483,5.2151e-05,0.003181226,2.320696458,0.756036506,0.000572993,0.577214519,0.000312907,0.003389831,0.02,0.000885475,1.084681022,0.000260756,0.038644068,3.299117864,0.185366221,0.473697405,0.002699055,0.666666667,3.35703133,0.28,61.52956,31.161747,-0.0,22.166382,-0.0,-0.0,4.174504,-0.0,-0.0,34.605637,-0.0,23.470186,-0.0,23.06709,62.261063,26.73398
atco_enc1_opt2_10_16.cnf,1.0,9643.0,152744.0,6657.0,136922.0,0.448550398,0.115554841,0.24,0.048618922,0.575415987,0.462948994,0.0,1.0,1.96504964,0.000668557,0.412953628,0.000300436,0.003304792,1.866374636,0.0,0.097172113,0.359934853,0.02,0.000668557,1.831992115,1.4607e-05,0.007624779,4.281556759,0.361180991,0.280239814,0.0,1.0,4.086269638,0.000410471,2.000781976,7.303e-06,0.004082616,3.857360502,0.595572662,0.000337061,0.695607236,1.4607e-05,0.00100057,0.08,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,136.87195,70.072426,-0.0,50.985043,-0.0,-0.0,8.131627,-0.0,-0.0,76.15928,-0.0,51.654274,-0.0,50.456852,139.7864,57.569965
bob12m09-opt.cnf,1.0,51144.0,152446.0,14436.0,77811.0,2.542809643,0.959183149,0.6,0.185526468,0.452828655,0.831914005,0.0,1.0,1.739377075,0.000235242,0.478573665,0.000138543,0.003394292,1.562503133,0.0,0.298916606,0.637442007,0.0,0.000235242,2.979763149,8.9962e-05,0.024790839,2.982618936,0.144375966,0.122040332,0.0,0.866666667,2.982318099,9.7135e-05,2.620330611,1.2852e-05,0.008417833,2.362797365,0.52646798,0.000279247,2.304157816,6.4258e-05,0.019752991,0.3,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,65.797195,34.74026,-0.0,46.672935,-0.0,-0.0,7.8839507,-0.0,-0.0,21.78291,8.262449,16.744339,-0.0,16.25124,72.57569,30.525928
mrpp_8x8#22_11.cnf,1.0,9854.0,79956.0,4583.0,54297.0,1.150120009,0.472567545,0.28,0.084406137,0.384998557,0.736491803,0.0,1.0,1.807788403,0.000857625,0.241484393,0.000436395,0.001309186,1.340177435,0.0,0.042120191,0.365231965,-0.0,0.000857625,0.588023417,0.000110503,0.001970643,3.902937408,0.251549615,0.173157969,0.0,0.782178218,3.83661814,0.000222618,0.441760067,3.6834e-05,0.00066302,2.763229897,0.322946019,0.000779374,0.322147227,9.2086e-05,0.001270788,0.04,0.001518155,0.411641637,5.5252e-05,0.003665028,4.780045895,0.349974503,0.323309939,0.056691993,0.67160037,3.624910045,10.5,88.124344,45.529694,-0.0,34.380135,-0.0,-0.0,4.3968735,-0.0,-0.0,47.858677,-0.0,32.482765,-0.0,31.754807,89.69966,35.979454
jgiraldezlevy.2200.9086.08.40.117.cnf,1.0,2200.0,9086.0,2125.0,8979.0,0.035294118,0.011916695,0.0,0.236663326,0.499413446,0.586123434,0.0,1.0,0.739342102,0.001432624,0.071578454,0.001411765,0.002352941,0.183142305,0.0,0.0,0.958235884,0.0,0.001432624,0.296568649,0.000111371,0.003675242,2.715616888,0.222822751,0.167160204,0.0,1.0,3.334117527,0.00070093,0.401739191,0.0,0.002004678,2.314421068,0.492036975,0.002472069,0.265353006,0.000222742,0.005568549,0.0,0.002162748,0.243221322,0.000668226,0.004677581,2.947336397,0.14016319,0.27430505,0.053426249,0.392857143,2.688131849,0.14,8.129818,3.316716,-0.0,24.995811,-0.0,2.3599205,21.766478,-0.0,-0.0045349346,-0.0,27.13231,6.671874,-0.0,-0.022578644,23.740435,20.058374
64bits_11.dimacs.cnf,1.0,1150.0,29431.0,1150.0,29431.0,0.0,0.0,0.06,0.039074445,0.347094223,0.65671222,0.0,1.0,2.587327511,0.006044499,0.293188879,0.00173913,0.026956522,2.085095016,0.0,0.006149978,0.048010601,0.0,0.006044499,0.997892962,0.000237844,0.033570045,5.236634227,0.082277397,0.102558149,0.0,0.857142857,2.969397048,0.000498173,0.563513518,3.3978e-05,0.001630933,3.273787054,0.107471713,0.001285896,0.406104026,0.000203867,0.0036696,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.08,21.65638,11.217728,-0.0,8.405461,-0.0,-1.6116158e-07,0.8626744,-5.1685518e-05,-0.0,12.27568,-0.0067171287,8.243024,-0.0,7.989538,22.377909,8.915915
partial-10-11-s.cnf,1.0,189456.0,850574.0,88808.0,479001.0,1.133321322,0.775724894,2.64,0.185402536,0.395641435,1.00480564,0.0,1.0,1.388259137,3.0667e-05,0.497422365,2.252e-05,0.000112602,1.014366906,0.0,0.632800349,0.866555602,0.04,3.0667e-05,0.436476603,1.4614e-05,7.7244e-05,2.532350158,0.269081859,0.160618315,0.0,0.75,2.857813784,1.8283e-05,0.447232497,6.263e-06,5.6367e-05,2.240463197,0.752102814,3.3227e-05,0.453503026,8.351e-06,8.3507e-05,10.22,4.0888e-05,0.554698817,6.263e-06,0.000164927,3.366476419,0.160670803,0.58619738,0.027263875,0.607142857,3.125361172,7.08,307.13443,131.09709,-0.0,482.70288,-0.0,-0.0,280.4412,-0.0,-0.0,-0.0,384.11478,80.429535,-0.0,36.65227,499.5168,338.96786
manthey_DimacsSorter_29_8.cnf,1.0,4495.0,14793.0,2710.0,13217.0,0.658671587,0.119240372,0.02,0.205038965,0.283585294,1.17398411,0.0,1.0,1.364034841,0.000998267,0.45456191,0.000738007,0.008856089,1.101396879,0.0,0.56714837,0.853219339,-0.0,0.000998267,0.520981086,0.000605281,0.008322615,2.260784964,0.196666223,0.163851282,0.0,0.6875,2.79838648,0.000627923,0.666412983,7.566e-05,0.005977151,2.278770356,0.741015359,0.00081914,0.513338804,0.000378301,0.006052811,0.02,0.001308015,0.935928373,0.000378301,0.031928577,3.325868185,0.185896476,0.478731456,0.004750541,0.571428571,3.436999968,0.18,32.927273,16.925915,-0.0,12.471822,-0.0,-0.0,1.8184536,-0.0,-0.0,18.556215,-2.7568021e-06,12.511086,-0.0,12.112357,33.56671,13.887632
mrpp_8x8#18_12.cnf,1.0,10790.0,88451.0,5053.0,59727.0,1.13536513,0.480921526,0.32,0.084601604,0.387974729,0.740679899,0.0,1.0,1.811240012,0.000775065,0.248214379,0.000395804,0.001187413,1.360599844,0.0,0.051400539,0.376245249,0.02,0.000775065,0.602538261,0.000100457,0.001791485,3.948121535,0.259752731,0.176752629,0.0,0.782178218,3.883020746,0.000200404,0.454598303,3.3486e-05,0.000602742,2.734847299,0.328829508,0.000715777,0.312863363,8.3714e-05,0.001155256,0.04,0.001379126,0.414672306,5.0229e-05,0.003331826,4.79292154,0.353412549,0.332541177,0.044326241,0.733333333,3.650965999,11.72,97.211,50.222626,-0.0,37.96116,-0.0,-0.0,4.8360043,-0.0,-0.0,52.695396,-0.0,35.773407,-0.0,34.98766,98.91243,39.660748
mrpp_4x4#10_9.cnf,1.0,1976.0,12310.0,859.0,8333.0,1.300349243,0.47725909,0.02,0.103084123,0.40600424,0.74011811,0.0,1.0,1.800836821,0.004469096,0.243872672,0.002328289,0.006984866,1.323489303,0.0,0.05424217,0.400216009,-0.0,0.004469096,0.62718422,0.000840034,0.010560422,3.549645307,0.269432015,0.159031836,0.0,0.724137931,3.627424372,0.001214298,0.454970041,0.00024001,0.002640106,2.659109083,0.340093604,0.004091339,0.346468524,0.000600024,0.006840274,-0.0,0.008116806,0.429426471,0.000360014,0.019440778,4.557499593,0.363622642,0.302910199,0.07816092,0.888888889,3.667440242,1.12,18.008244,9.232585,-0.0,8.362568,-0.0,-7.759379e-06,0.4352321,-0.0003770178,-0.0,9.473808,-0.0757998,6.1807394,-0.0,6.0376596,18.77913,7.0520415
mrpp_6x6#18_9.cnf,1.0,4736.0,37504.0,2131.0,23816.0,1.222430784,0.574739671,0.1,0.089477662,0.39172965,0.749178212,0.0,1.0,1.807004593,0.001823814,0.242912906,0.000938527,0.00281558,1.335575528,0.0,0.05290561,0.375797783,-0.0,0.001823814,0.636625132,0.00029392,0.004450789,3.978845967,0.262752936,0.16310607,0.0,0.782178218,3.830032827,0.000470741,0.450995135,8.3977e-05,0.001049714,2.688769556,0.324277796,0.001657199,0.341071415,0.000209943,0.002855223,0.02,0.003323871,0.426780259,0.000167954,0.008355727,4.778254216,0.360368573,0.311859362,0.045068027,0.733333333,3.66354816,4.4,41.01614,21.220516,-0.0,15.924754,-0.0,-0.0,1.9524393,-0.0,-0.0,22.694685,-3.179931e-07,15.347775,-0.0,14.906959,41.99238,16.802889
mrpp_8x8#24_24.cnf,1.0,22022.0,170032.0,10858.0,126493.0,1.028181986,0.344200865,0.72,0.085838742,0.397635442,0.738950513,0.0,1.0,1.83602351,0.000368769,0.237017923,0.000184196,0.000552588,1.335204942,0.0,0.033472208,0.338753923,0.0,0.000368769,0.618336694,4.7433e-05,0.000845897,3.823428545,0.279343689,0.169890018,0.0,0.782178218,3.698351804,9.1074e-05,0.500002292,1.5811e-05,0.000245073,2.705833009,0.313108235,0.000347171,0.295490224,3.9528e-05,0.000545485,0.2,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,206.59422,106.82061,-0.0,81.365746,-0.0,-0.0,10.054303,-0.0,-0.0,110.74547,-0.0,75.29383,-0.0,73.77188,209.72911,83.75473
velev-vliw-uns-2.0-uq5.cnf,1.0,151669.0,2465731.0,120317.0,2391111.0,0.260578306,0.031207251,9.98,0.05031845,0.762961842,0.530553415,0.0,1.0,1.025373066,2.5681e-05,2.068014959,1.6623e-05,0.001130347,0.612882247,0.0,0.902946789,0.934163659,0.24,2.5681e-05,5.770331044,2.091e-06,0.017327928,4.437996351,0.342981426,0.263624964,0.0,1.0,4.231260909,1.561e-05,5.220324441,4.18e-07,0.009183597,4.139163279,0.926614448,4.7095e-05,3.934331313,2.091e-06,0.017232575,19.64,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.48,3209.8645,1596.6364,-0.0,1091.6442,-0.0,-0.0,248.1674,-0.0,-0.0,1805.6887,-0.0,1226.839,-0.0,1229.8966,3244.2258,1439.1533
dimacs.cnf,1.0,2835.0,9747.0,1717.0,8037.0,0.651135702,0.212765957,0.0,0.213636929,0.546059308,0.618296453,0.0,1.0,0.901122681,0.001788757,0.266545025,0.001164822,0.019219569,0.362233449,0.0,0.020654473,0.937538883,0.0,0.001788757,1.132461591,0.001119821,0.017917133,1.526208285,0.088476576,0.04695304,0.0,0.5,1.458277352,0.000728865,0.732918605,0.000248849,0.005101406,1.351047598,0.421177056,0.001071196,1.090337737,0.000622123,0.008834142,0.0,0.005687023,0.782197349,0.000995396,0.022645266,3.348130929,0.202719122,0.591215201,0.046760711,0.638095238,3.063631992,0.46,25.763128,13.361619,-0.0,11.887221,-0.0,-0.0,0.50610423,-6.1599344e-06,-0.0,13.028879,-0.0101716705,8.525475,-0.0,8.526639,25.99638,9.765497
manthey_single-ordered-initialized-w32-b9.cnf,1.0,6480.0,50184.0,4039.0,40804.0,0.604357514,0.229879424,0.12,0.098985394,0.558540129,0.562742746,0.0,1.0,0.874527071,0.000904729,0.896710344,0.000495172,0.010151027,0.878141102,0.0,0.225590628,0.910572493,0.0,0.000904729,2.201928586,0.000220567,0.017547299,1.558943133,0.602921642,0.166874186,0.005235602,0.801324503,1.457674409,0.000428148,3.015933551,2.4507e-05,0.011959612,0.944133467,0.651627291,0.001000574,1.929662859,0.000245074,0.016861092,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,119.70296,60.5168,-0.0,42.78325,-0.0,-0.0,8.159017,-0.0,-0.0,67.140236,-0.0,45.645145,-0.0,44.967716,121.55098,51.927147
SAT_dat.k90.debugged.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7966.657,4095.714,-0.0,3017.4727,-0.0,-0.0,441.22464,-0.0,-0.0,4372.621,-0.0,2962.8713,-0.0,2900.8516,8147.8555,3320.3054
manthey_single-ordered-initialized-w24-b7.cnf,1.0,2940.0,21769.0,1582.0,16472.0,0.85840708,0.321576008,0.04,0.096041768,0.558542383,0.567120726,0.0,1.0,1.062122368,0.002307559,0.784488419,0.001264223,0.020859671,0.980284457,0.0,0.234458475,0.881981544,-0.0,0.002307559,1.765540345,0.000546382,0.02646916,1.855590301,0.576474116,0.196572437,0.002298851,0.801801802,1.872880181,0.00107845,2.295824213,6.0709e-05,0.016391452,1.270670075,0.64685527,0.00225913,1.571643991,0.000485673,0.022583779,-0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,49.347122,24.692995,-0.0,17.180458,-0.0,-0.0,3.5623977,-0.0,-0.0,28.0493,-0.0,19.006903,-0.0,18.875246,50.038788,21.88909
mrpp_8x8#24_14.cnf,1.0,12662.0,101072.0,5968.0,69687.0,1.121648794,0.450370944,0.38,0.085640076,0.39957333,0.74251978,0.0,1.0,1.829397094,0.000661001,0.245354222,0.000335121,0.001005362,1.358449834,0.0,0.048158193,0.361157748,-0.0,0.000661001,0.609626942,8.6099e-05,0.001535437,3.933902824,0.27253198,0.172514992,0.0,0.782178218,3.857732652,0.0001687,0.465250374,2.87e-05,0.000444846,2.698562388,0.324809505,0.00061401,0.314602951,7.1749e-05,0.000990142,0.06,0.001186132,0.410237254,4.305e-05,0.002855626,4.785679171,0.361219251,0.317934708,0.036236119,0.733333333,3.642629901,13.46,112.14346,57.95821,-0.0,43.920216,-0.0,-0.0,5.527715,-0.0,-0.0,60.59428,-0.0,41.149574,-0.0,40.26292,114.046486,45.668106
58bits_10.dimacs.cnf,1.0,1103.0,24009.0,1103.0,24009.0,0.0,0.0,0.04,0.045941105,0.35765069,0.647303566,0.0,1.0,2.55449833,0.006017991,0.304963787,0.001813237,0.025385313,2.080382516,0.0,0.008371861,0.05885293,-0.0,0.006017991,0.969019803,0.000374859,0.041151235,5.155933102,0.080902851,0.10064599,0.0,0.857142857,2.954155584,0.000585758,0.530209854,0.000124953,0.001832646,3.20682952,0.125911117,0.001482143,0.40821508,0.000166604,0.003831896,-0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.06,20.575098,10.645648,-0.0,7.940581,-0.0,-6.148248e-07,0.8355383,-0.00011546723,-0.0,11.723819,-0.008723879,7.8646984,-0.0,7.626815,21.274097,8.510451
mrpp_4x4#6_20.cnf,1.0,4188.0,22548.0,1846.0,17576.0,1.268689057,0.282885753,0.06,0.105029586,0.417796996,0.743734822,0.0,1.0,1.821028251,0.002116547,0.227661011,0.001083424,0.003250271,1.2810622,0.0,0.03373919,0.355655439,0.0,0.002116547,0.507980843,0.000625853,0.004096495,3.061081228,0.256039133,0.154075962,0.0,0.661971831,3.245325401,0.000545195,0.451314525,0.000113792,0.001137915,2.540163596,0.321461083,0.001897532,0.25469747,0.000568958,0.002674101,0.02,0.003606543,0.348593502,0.000341375,0.007453345,4.247104917,0.373599475,0.25334064,0.10591133,0.888888889,3.492617821,2.02,36.51192,18.814833,-0.0,13.861728,-0.0,-0.0,1.8931774,-0.0,-0.0,20.543165,-1.774954e-06,13.861646,-0.0,13.458405,37.461147,15.201086
manthey_DimacsSorterHalf_36_0.cnf,1.0,4551.0,14683.0,2602.0,12671.0,0.749039201,0.158787783,0.04,0.205350801,0.286919575,1.179251365,0.0,1.0,1.382723407,0.001033093,0.439024126,0.00076864,0.007686395,1.101798732,0.0,0.581958804,0.859758504,-0.0,0.001033093,0.487661382,0.000552443,0.01491595,2.500116039,0.187077705,0.15109579,0.0,0.75,2.91046276,0.000667638,0.598939875,7.892e-05,0.011522374,2.205586039,0.759056112,0.000902155,0.448258769,0.000473522,0.008365559,-0.0,0.001322967,0.952888772,0.000394602,0.022886907,3.241067971,0.17936134,0.421523185,0.006872852,0.571428571,3.259879369,0.18,30.817875,15.785467,-0.0,11.541366,-0.0,-0.0,1.7854816,-0.0,-0.0,17.412317,-6.826023e-06,11.76724,-0.0,11.398106,31.302198,13.105606
UCG-20-10p1.cnf,1.0,259258.0,1388006.0,137954.0,956610.0,0.879307595,0.450963297,4.64,0.14421133,0.401103851,0.908762033,0.0,1.0,1.409646245,2.034e-05,0.437430454,1.4498e-05,7.2488e-05,1.092984276,0.0,0.514994616,0.869415958,0.1,2.034e-05,0.741123363,7.318e-06,7.3175e-05,3.09271213,0.225584476,0.148317084,0.0,0.84,2.943933302,1.1347e-05,0.845662616,3.136e-06,4.9132e-05,2.739699785,0.693324343,2.2157e-05,0.653288193,5.227e-06,8.1538e-05,24.64,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,2335.5369,1213.1699,-0.0,950.4052,-0.0,-0.0,107.76543,-0.0,-0.0,1221.6687,-0.0,832.72186,-0.0,816.9214,2349.731,926.3447
manthey_single-ordered-initialized-w48-b9.cnf,1.0,13176.0,108264.0,8471.0,91820.0,0.555424389,0.179089523,0.28,0.092256589,0.54820663,0.567265372,0.0,1.0,0.849672053,0.000433508,0.908889688,0.0002361,0.00672884,0.847963853,0.0,0.213602701,0.90798301,-0.0,0.000433508,2.722218572,9.8018e-05,0.011979961,1.265232753,0.622681203,0.150500225,0.003484321,0.860465116,1.185597762,0.000207458,3.65356872,1.0891e-05,0.00810281,0.73412995,0.656991941,0.000482657,2.341988759,0.000108909,0.011500762,0.1,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.12,234.33968,119.0583,-0.0,85.22642,-0.0,-0.0,15.179921,-0.0,-0.0,130.56335,-0.0,88.745384,-0.0,87.26794,238.39955,100.21455
58bits_11.dimacs.cnf,1.0,1111.0,24120.0,1110.0,24115.0,0.000900901,0.00020734,0.04,0.046029442,0.357500852,0.648138894,0.0,1.0,2.552362851,0.005971761,0.305487277,0.001801802,0.025225225,2.079991251,0.0,0.008335061,0.059465063,-0.0,0.005971761,0.970275348,0.000373212,0.04097035,5.155928048,0.083446091,0.103146454,0.0,0.857142857,2.987258042,0.000587799,0.541052412,0.000124404,0.001824591,3.240845346,0.126933444,0.001474317,0.408032997,0.000165872,0.003815053,-0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.06,20.158922,10.443469,-0.0,7.821003,-0.0,-1.0582675e-06,0.7902384,-0.00015455265,-0.0,11.474308,-0.010412766,7.693279,-0.0,7.4561896,20.855785,8.314622
mrpp_4x4#4_4.cnf,1.0,748.0,3859.0,215.0,1629.0,2.479069767,1.368937999,0.0,0.131982812,0.478704435,0.741909674,0.0,1.0,1.673745404,0.016517481,0.240165622,0.009302326,0.03255814,1.250579203,0.0,0.09699202,0.48004911,0.0,0.016517481,0.506180128,0.004297115,0.040515654,3.638139287,0.259555937,0.186222312,0.0,0.764705882,3.760426892,0.00517938,0.473463086,0.001227747,0.012277471,2.704609042,0.38305709,0.013899239,0.368577832,0.004910988,0.027010436,0.0,0.026218317,0.442438863,0.003069368,0.074892572,4.277060821,0.39263932,0.24033055,0.122807018,0.733333333,3.622938736,0.08,2.8879015,1.1715297,-0.0,9.070931,-0.0,0.46040228,7.556931,-0.0012224128,-0.16754076,-0.00041545066,9.217315,2.5126317,-0.02096241,-0.16448335,8.060113,6.7445736
manthey_DimacsSorter_31_0.cnf,1.0,4358.0,14320.0,2617.0,12780.0,0.665265571,0.120500782,0.02,0.204773083,0.278585209,1.180639763,0.0,1.0,1.358843809,0.001032463,0.443114596,0.000764234,0.011463508,1.107251919,0.0,0.56314554,0.852269171,-0.0,0.001032463,0.541027724,0.000625978,0.010641628,2.278134942,0.192560763,0.159518903,0.0,0.777777778,2.839683004,0.00064936,0.681378656,7.8247e-05,0.007355243,2.304105087,0.738341158,0.000847235,0.529130904,0.000469484,0.008450704,-0.0,0.00138265,0.978376532,0.000391236,0.044522692,3.356084922,0.184473184,0.488947857,0.003545771,0.666666667,3.439441816,0.2,24.610073,12.82237,-0.0,9.726298,-0.0,-0.0,1.0380741,-1.0257746e-05,-0.0,13.825373,-0.0004589658,9.273229,-0.0,8.863095,25.160957,10.129161
