@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE lp NUMERIC
@ATTRIBUTE unit NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k50.cnf,1.0,1.86,0.03,1.76,26.28,2.01,2.0,2.64,2.24,2.35,2.0,76.68,0.38,0.0430421829223632,0.0052573680877685,0.0366291999816894
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k55.cnf,1.0,1.13,0.03,1.0,60.16,2.01,1.99,2.41,2.2,2.48,2.0,71.33,1.68,0.0321147441864013,0.0050199031829833,0.0265944004058837
instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k90.cnf,1.0,6.83,0.13,9.73,60.04,2.03,2.0,3.51,2.65,2.74,2.0,61.28,0.05,0.15047287940979,0.0139400959014892,0.126713752746582
instances/Sat_Data/bench/HW-verification/40randomsets/03/IBM_FV_2004_rule_batch_03_SAT_dat.k85.cnf,1.0,2.17,0.06,3.52,60.02,2.05,2.0,2.65,2.31,2.41,2.0,61.9,2.01,0.0786600112915039,0.0062298774719238,0.0595710277557373
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k70.cnf,1.0,0.75,0.03,0.5,60.01,2.01,2.0,2.41,2.17,2.41,2.01,114.54,12.34,0.0229895114898681,0.0034043788909912,0.0194957256317138
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k45.cnf,1.0,0.77,0.02,0.32,14.1,2.01,0.29,1.19,2.11,2.39,2.0,78.65,0.02,0.0169932842254638,0.0029199123382568,0.0153894424438476
instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k65.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k80.cnf,1.0,2.74,0.08,4.73,60.04,2.02,2.0,2.94,2.38,2.44,2.01,62.29,2.39,0.0819168090820312,0.009174108505249,0.0730788707733154
instances/Sat_Data/bench/HW-verification/40randomsets/24_1_rule_3/SAT_dat.k15.cnf,1.0,3.35,0.03,0.3,60.01,2.01,0.28,2.27,2.14,2.26,2.0,76.26,0.07,0.0204176902770996,0.0029335021972656,0.0149781703948974
instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k15.cnf,1.0,0.86,0.02,0.14,47.0,2.01,1.61,1.56,2.12,2.28,2.0,73.3,0.02,0.0143959522247314,0.0024688243865966,0.0151202678680419
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k95.cnf,1.0,1.08,0.02,0.62,60.11,2.01,2.0,2.46,2.17,2.42,2.01,107.73,0.66,0.0214223861694335,0.0042753219604492,0.0181636810302734
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k20.cnf,1.0,0.21,0.01,0.04,2.59,2.01,0.05,0.35,2.14,2.37,2.0,20.42,0.07,0.0088768005371093,0.0019633769989013,0.0061392784118652
instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k65.cnf,1.0,5.1,0.1,5.11,60.04,2.02,2.0,3.21,2.46,2.55,2.0,62.91,0.03,0.0963246822357177,0.010460615158081,0.0868391990661621
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k35.cnf,1.0,0.56,0.01,0.19,10.46,2.01,0.19,0.88,2.12,2.37,2.0,70.64,0.03,0.0142047405242919,0.0023488998413085,0.0122861862182617
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k20.cnf,1.0,0.97,0.04,0.72,60.14,2.01,2.0,2.4,2.19,2.49,2.01,117.91,1.37,0.0297167301177978,0.004608154296875,0.0235364437103271
instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k35.cnf,1.0,0.76,0.01,0.24,5.72,2.01,0.17,1.05,2.12,2.31,2.0,80.42,2.76,0.0152549743652343,0.0024635791778564,0.0144145488739013
instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k100.cnf,1.0,8.02,0.14,12.86,60.05,2.05,2.0,4.19,2.79,2.8,2.01,60.91,0.04,0.1660408973693847,0.0160520076751709,0.1535611152648925
instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k25.cnf,1.0,1.02,0.02,0.66,36.3,2.01,2.0,1.74,2.15,2.35,2.0,114.38,0.34,0.0264937877655029,0.0034527778625488,0.022062063217163
instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k50.cnf,1.0,3.46,0.09,7.46,60.04,2.04,0.95,3.11,2.45,2.55,2.01,62.03,0.28,0.1081068515777587,0.0109491348266601,0.0978095531463623
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k10.cnf,1.0,1.48,0.06,1.45,60.08,2.02,2.01,2.66,2.27,2.45,2.01,66.46,2.1,0.0380868911743164,0.0058026313781738,0.0325851440429687
instances/Sat_Data/bench/HW-verification/40randomsets/22_rule/SAT_dat.k85.cnf,1.0,8.51,0.17,16.83,60.06,2.02,2.01,4.6,2.86,2.83,2.0,60.73,0.07,0.1975798606872558,0.0183973312377929,0.1822192668914795
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_7/SAT_dat.k90.cnf,1.0,1.18,0.04,0.95,60.13,2.01,2.0,2.53,2.22,2.45,2.0,70.53,1.16,0.0271453857421875,0.0048828125,0.0235865116119384
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k80.cnf,1.0,0.77,0.03,0.52,60.03,2.01,1.21,2.41,2.14,2.41,2.0,117.1,13.3,0.0212283134460449,0.0034210681915283,0.0190851688385009
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k40.cnf,1.0,0.5,0.01,0.17,6.61,2.01,0.16,0.87,2.1,2.29,2.0,31.34,0.08,0.0146448612213134,0.0029962062835693,0.0121407508850097
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k60.cnf,1.0,0.99,0.03,0.62,60.11,2.01,2.01,2.48,2.17,2.44,2.0,109.4,0.66,0.0211219787597656,0.004319429397583,0.0186660289764404
instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k25.cnf,1.0,0.49,0.01,0.09,3.4,2.01,0.1,0.65,2.09,2.39,2.0,67.48,1.6,0.0131938457489013,0.0027840137481689,0.0135962963104248
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k55.cnf,1.0,0.94,0.03,0.49,17.7,2.01,0.5,1.48,2.14,2.39,2.0,88.99,0.02,0.0234508514404296,0.0030994415283203,0.018580675125122
instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k75.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/3_16_2/IBM_FV_2004_rule_batch_3_16_2_SAT_dat.k10.cnf,1.0,0.04,0.0,0.01,0.61,0.2,0.02,0.09,2.15,2.37,2.0,60.2,0.02,0.0073001384735107,0.0032708644866943,0.0062763690948486
instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k25.cnf,1.0,1.64,0.03,0.55,60.03,2.01,2.0,2.34,2.19,2.31,2.0,102.25,0.03,0.0227389335632324,0.0037870407104492,0.0188956260681152
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k50.cnf,1.0,0.99,0.02,0.62,60.02,2.01,2.01,2.5,2.2,2.46,2.01,110.21,0.67,0.0210866928100585,0.0043272972106933,0.0186524391174316
instances/Sat_Data/bench/HW-verification/40randomsets/18/IBM_FV_2004_rule_batch_18_SAT_dat.k20.cnf,1.0,0.93,0.03,0.32,60.01,2.02,2.0,2.3,2.12,2.33,2.0,106.48,0.64,0.0174775123596191,0.0028903484344482,0.014660358428955
instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k45.cnf,1.0,1.95,0.05,2.61,60.02,2.06,2.01,2.6,2.31,2.39,2.0,62.36,0.83,0.0555822849273681,0.0060763359069824,0.0504670143127441
instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k70.cnf,1.0,5.0,0.14,15.66,60.04,2.04,1.43,3.85,2.64,2.7,2.0,60.93,0.3,0.1869761943817138,0.0154047012329101,0.1741995811462402
instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k35.cnf,1.0,8.94,0.2,15.77,60.3,2.04,2.0,5.63,3.17,3.15,2.01,60.71,21.73,0.2297778129577636,0.031858205795288,0.1773998737335205
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k30.cnf,1.0,0.36,0.01,0.09,4.57,2.01,0.09,0.6,2.14,2.33,2.0,18.78,0.07,0.0158040523529052,0.0028927326202392,0.0122737884521484
instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k75.cnf,1.0,5.9,0.11,6.92,60.04,2.04,2.0,3.7,2.57,2.61,2.0,61.92,0.04,0.1087608337402343,0.0121030807495117,0.0963587760925293
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k30.cnf,1.0,1.01,0.03,0.79,60.15,2.01,1.99,2.46,2.2,2.41,2.01,62.57,1.44,0.0287435054779052,0.0048902034759521,0.0236473083496093
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k95.cnf,1.0,7.67,0.21,23.29,60.12,2.07,2.01,4.79,3.11,3.07,2.02,60.58,0.52,0.2571618556976318,0.0244369506835937,0.2404117584228515
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_3/SAT_dat.k10.cnf,1.0,0.05,0.0,0.0,0.49,0.17,0.01,0.09,2.16,2.3,2.0,20.92,0.05,0.0085532665252685,0.0016422271728515,0.0070776939392089
instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k45.cnf,1.0,1.02,0.02,0.46,8.03,2.01,0.23,1.47,2.13,2.29,2.0,98.54,4.23,0.0206594467163085,0.0031478404998779,0.0176177024841308
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k20.cnf,1.0,0.3,0.01,0.05,5.21,2.01,0.09,0.45,2.09,2.34,2.0,62.65,0.02,0.0138182640075683,0.002894639968872,0.009223461151123
instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k35.cnf,1.0,1.65,0.04,1.49,55.91,2.01,2.0,2.36,2.22,2.33,2.0,65.59,0.57,0.0403275489807128,0.0047335624694824,0.03269624710083
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k70.cnf,1.0,1.02,0.02,0.63,60.13,2.01,2.0,2.48,2.18,2.48,2.01,109.7,0.68,0.0213270187377929,0.0043637752532958,0.0185546875
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k50.cnf,1.0,0.69,0.02,0.28,8.6,2.01,0.23,1.14,2.11,2.29,2.0,49.38,0.08,0.0155990123748779,0.0025455951690673,0.0153865814208984
instances/Sat_Data/bench/HW-verification/40randomsets/22_rule/SAT_dat.k95.cnf,1.0,9.68,0.18,21.2,60.06,2.07,2.01,4.09,2.98,2.96,2.0,60.63,0.06,0.2583744525909424,0.020378828048706,0.2148547172546386
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k60.cnf,1.0,4.35,0.11,7.06,60.07,2.01,2.01,3.41,2.58,2.63,2.0,61.88,0.48,0.1081314086914062,0.0140507221221923,0.0975632667541503
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k85.cnf,1.0,3.64,0.1,7.0,53.94,2.03,2.0,3.13,2.42,2.5,2.05,62.36,0.58,0.1066162586212158,0.0102424621582031,0.0956315994262695
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k10.cnf,1.0,0.1,0.0,0.01,1.68,0.77,0.03,0.15,2.16,2.41,2.0,56.99,0.02,0.0085763931274414,0.0022308826446533,0.0071406364440917
instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k95.cnf,1.0,7.47,0.13,11.47,60.04,2.02,2.0,3.94,2.73,2.74,2.01,60.7,0.04,0.1566874980926513,0.0154180526733398,0.1438221931457519
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k65.cnf,1.0,1.11,0.03,0.69,21.11,2.01,0.44,1.76,2.16,2.4,2.0,102.28,0.03,0.0270102024078369,0.0036244392395019,0.0222816467285156
instances/Sat_Data/bench/HW-verification/40randomsets/3_16_2/IBM_FV_2004_rule_batch_3_16_2_SAT_dat.k20.cnf,1.0,0.15,0.0,0.02,2.27,2.01,0.04,0.34,2.16,2.25,2.0,61.61,0.06,0.0122716426849365,0.0030872821807861,0.0100173950195312
instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k75.cnf,1.0,3.46,0.09,7.78,60.04,2.05,1.99,2.96,2.47,2.52,2.0,61.16,1.3,0.1118524074554443,0.0102527141571044,0.1004514694213867
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k100.cnf,1.0,1.21,0.03,0.99,60.03,2.01,2.0,2.36,2.2,2.54,2.0,72.14,1.29,0.0273141860961914,0.0048940181732177,0.0238449573516845
instances/Sat_Data/bench/HW-verification/40randomsets/18/IBM_FV_2004_rule_batch_18_SAT_dat.k30.cnf,1.0,1.5,0.03,0.87,60.01,2.02,1.99,2.38,2.2,2.36,2.01,64.3,1.09,0.0287222862243652,0.0056760311126708,0.0237987041473388
instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k80.cnf,1.0,5.61,0.15,20.96,60.06,2.01,1.6,3.74,2.75,2.78,2.0,60.79,0.32,0.2612051963806152,0.017698049545288,0.2144372463226318
instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k45.cnf,1.0,11.51,0.26,25.33,60.71,2.1,2.02,4.92,3.47,3.44,2.17,60.67,24.27,0.2882246971130371,0.0373384952545166,0.2591607570648193
instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k55.cnf,1.0,2.42,0.05,4.07,60.03,2.08,2.0,2.88,2.34,2.41,2.01,61.69,1.09,0.0749554634094238,0.0076055526733398,0.0677523612976074
instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k55.cnf,1.0,1.33,0.02,0.74,10.57,2.01,0.32,1.89,2.14,2.3,2.0,65.54,5.66,0.0290381908416748,0.0035176277160644,0.0230145454406738
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_3/SAT_dat.k20.cnf,1.0,0.16,0.01,0.02,1.93,2.01,0.05,0.32,2.12,2.28,2.0,61.5,0.14,0.0097243785858154,0.0024707317352294,0.0081393718719482
instances/Sat_Data/bench/HW-verification/40randomsets/06/IBM_FV_2004_rule_batch_06_SAT_dat.k25.cnf,1.0,0.81,0.02,0.34,60.03,2.01,0.78,2.09,2.14,2.27,2.0,103.02,0.85,0.0201277732849121,0.0031306743621826,0.0163733959197998
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k20.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k85.cnf,1.0,6.65,0.11,9.22,60.04,2.02,2.01,3.49,2.63,2.67,2.0,61.3,0.04,0.129237413406372,0.01371431350708,0.1189508438110351
instances/Sat_Data/bench/HW-verification/40randomsets/28_rule/SAT_dat.k15.cnf,1.0,0.34,0.02,0.07,14.66,2.01,0.31,0.89,2.12,2.26,2.0,66.7,0.07,0.0131018161773681,0.0028131008148193,0.0110700130462646
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k20.cnf,1.0,0.96,0.04,0.67,60.01,2.01,2.0,2.34,2.17,2.5,2.0,114.74,0.97,0.027367353439331,0.0045552253723144,0.0224044322967529
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k100.cnf,1.0,1.3,0.04,1.44,60.05,2.01,2.0,2.43,2.22,2.46,2.02,75.24,2.12,0.0391757488250732,0.0057437419891357,0.0325708389282226
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k30.cnf,1.0,0.47,0.01,0.13,8.74,2.01,0.16,0.75,2.11,2.32,2.0,67.13,0.02,0.0128822326660156,0.0030250549316406,0.0135262012481689
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k80.cnf,1.0,1.04,0.03,0.62,60.11,2.01,2.0,2.47,2.19,2.42,2.0,107.35,0.67,0.0214776992797851,0.004324197769165,0.0183193683624267
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k30.cnf,1.0,1.0,0.03,0.79,60.11,2.01,2.0,2.46,2.2,2.48,2.0,61.24,1.45,0.0289089679718017,0.0065126419067382,0.023841381072998
instances/Sat_Data/bench/HW-verification/40randomsets/06/IBM_FV_2004_rule_batch_06_SAT_dat.k15.cnf,1.0,0.37,0.01,0.07,40.03,2.01,0.09,0.74,2.08,2.23,2.0,34.76,0.07,0.0112364292144775,0.0021967887878417,0.0114462375640869
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k60.cnf,1.0,0.82,0.01,0.42,10.57,2.01,0.75,1.39,2.18,2.3,2.0,64.23,0.08,0.0200753211975097,0.0033357143402099,0.0168409347534179
instances/Sat_Data/bench/HW-verification/40randomsets/2_17_2/IBM_FV_2004_rule_batch_2_17_2_SAT_dat.k10.cnf,1.0,0.03,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/31_1_rule_2/SAT_dat.k25.cnf,1.0,1.0,0.02,0.38,36.5,2.01,2.0,1.97,2.12,2.28,2.0,61.35,0.04,0.0193665027618408,0.003145694732666,0.0163745880126953
instances/Sat_Data/bench/HW-verification/40randomsets/3_16_2/IBM_FV_2004_rule_batch_3_16_2_SAT_dat.k30.cnf,1.0,0.26,0.01,0.06,4.01,2.01,0.08,0.68,2.11,2.3,2.0,65.26,0.08,0.0102779865264892,0.0020694732666015,0.0106194019317626
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k95.cnf,1.0,4.18,0.1,9.13,60.04,2.02,2.0,3.07,2.52,2.55,2.0,61.6,0.64,0.145808458328247,0.0116560459136962,0.1187403202056884
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k40.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k85.cnf,1.0,3.81,0.1,10.12,60.05,2.06,2.0,3.37,2.52,2.6,2.01,60.97,1.29,0.1530463695526123,0.0115876197814941,0.1285736560821533
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k70.cnf,1.0,5.4,0.15,10.78,60.07,2.01,2.0,4.17,2.72,2.78,2.01,61.07,0.5,0.1489937305450439,0.0247387886047363,0.1367378234863281
instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k90.cnf,1.0,6.28,0.16,26.7,60.06,2.04,1.66,4.21,2.88,2.85,2.01,60.67,0.34,0.3102474212646484,0.0198409557342529,0.2857241630554199
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k40.cnf,1.0,1.02,0.03,0.75,60.07,2.01,2.0,2.43,2.22,2.42,2.0,120.72,1.03,0.0282535552978515,0.004643440246582,0.0229010581970214
instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k55.cnf,1.0,14.3,0.29,37.08,60.11,2.2,2.01,6.18,3.74,3.77,2.05,60.69,28.9,0.3717381954193115,0.0347156524658203,0.346285343170166
instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k65.cnf,1.0,2.92,0.09,5.85,60.04,2.09,2.0,3.01,2.42,2.5,2.0,61.14,1.21,0.1057994365692138,0.0105214118957519,0.0874707698822021
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k30.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/02_2/IBM_FV_2004_rule_batch_02_2_SAT_dat.k100.cnf,1.0,1.38,0.03,1.55,31.75,2.02,2.0,2.41,2.22,2.34,2.0,64.2,1.81,0.0391747951507568,0.0044865608215332,0.0335533618927001
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_6/SAT_dat.k55.cnf,1.0,0.74,0.02,0.35,9.55,2.01,0.22,1.26,2.14,2.28,2.0,51.79,0.08,0.0152432918548583,0.0033385753631591,0.0144076347351074
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k50.cnf,1.0,1.09,0.04,0.94,60.02,2.01,1.99,2.57,2.19,2.46,2.01,70.95,1.75,0.0330798625946044,0.0051238536834716,0.0271441936492919
instances/Sat_Data/bench/HW-verification/40randomsets/28_rule/SAT_dat.k25.cnf,1.0,0.61,0.02,0.26,28.36,2.01,2.0,1.99,2.11,2.3,2.0,84.01,0.08,0.0160362720489501,0.0029864311218261,0.01353120803833
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k85.cnf,1.0,1.15,0.04,0.92,60.04,2.02,2.0,2.54,2.19,2.4,2.0,72.56,1.16,0.0319538116455078,0.0048296451568603,0.0257596969604492
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k65.cnf,1.0,1.18,0.04,1.08,60.09,2.01,2.0,2.5,2.19,2.47,2.01,73.76,1.78,0.0357143878936767,0.0049564838409423,0.0285961627960205
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k60.cnf,1.0,2.36,0.06,2.89,34.15,2.02,1.99,2.84,2.27,2.39,2.0,68.06,0.44,0.0635263919830322,0.0067036151885986,0.0524909496307373
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k30.cnf,1.0,0.97,0.03,0.7,60.04,2.01,2.0,2.37,2.21,2.5,2.0,115.54,0.98,0.0266287326812744,0.0046091079711914,0.0216727256774902
instances/Sat_Data/bench/HW-verification/40randomsets/02_2/IBM_FV_2004_rule_batch_02_2_SAT_dat.k25.cnf,1.0,0.27,0.01,0.08,5.98,2.01,0.14,0.48,2.1,2.33,2.0,67.53,1.54,0.0118627548217773,0.0025131702423095,0.0122981071472167
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k90.cnf,1.0,7.32,0.19,20.31,60.06,2.01,2.0,4.56,3.0,3.01,2.0,60.67,0.54,0.2625563144683838,0.0240795612335205,0.2080256938934326
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_6/SAT_dat.k10.cnf,1.0,1.46,0.04,1.41,60.13,2.02,2.0,2.62,2.27,2.51,2.03,66.21,1.71,0.0382108688354492,0.0058310031890869,0.0314733982086181
instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k20.cnf,1.0,5.25,0.11,5.67,60.04,2.04,2.01,3.26,2.64,2.67,2.04,62.29,17.0,0.0964407920837402,0.0145235061645507,0.0845706462860107
instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k90.cnf,1.0,3.1,0.08,6.08,60.03,2.08,2.01,2.92,2.42,2.52,2.0,61.95,2.53,0.1109621524810791,0.0087561607360839,0.0880353450775146
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k40.cnf,1.0,1.06,0.03,0.86,60.12,2.02,1.99,2.53,2.21,2.51,2.01,69.0,1.55,0.030989646911621,0.0047998428344726,0.0246007442474365
instances/Sat_Data/bench/HW-verification/40randomsets/26_rule/SAT_dat.k90.cnf,1.0,21.65,0.54,100.47,60.16,2.04,2.01,8.52,4.74,4.79,2.01,60.76,0.32,1.1708524227142334,0.0587916374206543,0.7813124656677246
instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k95.cnf,1.0,4.38,0.11,12.85,60.04,2.04,2.0,3.23,2.61,2.65,2.0,60.54,1.38,0.168874979019165,0.0129425525665283,0.1537578105926513
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k80.cnf,1.0,6.32,0.16,15.2,60.07,2.05,2.01,3.88,2.87,2.88,2.0,60.8,0.51,0.2105600833892822,0.0199801921844482,0.1705968379974365
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k50.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k80.cnf,1.0,3.36,0.09,6.01,50.35,2.02,2.0,2.9,2.4,2.49,2.0,63.0,0.56,0.0964815616607666,0.0094637870788574,0.0850863456726074
instances/Sat_Data/bench/HW-verification/40randomsets/28_rule/SAT_dat.k45.cnf,1.0,1.2,0.03,0.95,56.74,2.01,2.0,2.48,2.2,2.38,2.0,77.06,0.09,0.0331354141235351,0.0046448707580566,0.0262773036956787
instances/Sat_Data/bench/HW-verification/40randomsets/14_rule_2/SAT_dat.k1.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k50.cnf,1.0,1.04,0.04,0.78,60.02,2.01,2.01,2.43,2.2,2.44,2.01,61.82,1.04,0.029247760772705,0.0046720504760742,0.0249323844909667
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k100.cnf,1.0,1.3,0.04,1.39,60.1,2.01,2.01,2.44,2.24,2.49,2.0,75.3,2.32,0.0759580135345459,0.0054519176483154,0.0329093933105468
instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k100.cnf,1.0,2.57,0.05,2.89,21.61,2.02,1.03,2.47,2.28,2.36,2.0,63.8,8.3,0.0592498779296875,0.0056567192077636,0.0510311126708984
